variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_8371	8.22E-01	1.08E-01	4.96E-01	-6.56E-02	9.63E-02	3.96E-02	
group_20386	8.22E-01	5.78E-03	2.14E-01	1.07E-01	8.59E-02	7.23E-02	
group_18474	8.18E-01	3.47E-04	6.83E-01	6.76E-02	1.65E-01	2.38E-02	bad-chisq
group_13723	8.18E-01	4.05E-02	3.96E-02	-1.75E-01	8.47E-02	1.20E-01	
rpfG~~~luxR	8.18E-01	9.55E-02	1.29E-01	-1.15E-01	7.57E-02	8.82E-02	
group_13107	8.18E-01	4.05E-02	3.96E-02	-1.75E-01	8.47E-02	1.20E-01	
group_12772	8.18E-01	3.47E-04	5.72E-01	5.32E-02	9.41E-02	3.29E-02	bad-chisq
group_12725	8.18E-01	1.40E-03	5.65E-01	6.73E-02	1.17E-01	3.36E-02	
group_12457	8.18E-01	1.40E-03	5.65E-01	6.73E-02	1.17E-01	3.36E-02	
group_12266	8.18E-01	1.40E-03	5.65E-01	6.73E-02	1.17E-01	3.36E-02	
group_10943	8.18E-01	4.91E-03	4.51E-01	-5.76E-02	7.63E-02	4.39E-02	
group_19891	8.15E-01	1.77E-01	8.30E-01	1.61E-02	7.50E-02	1.25E-02	
group_19456	8.15E-01	5.55E-01	4.43E-01	3.96E-02	5.14E-02	4.47E-02	
wecB~~~bcsB	8.08E-01	2.00E-04	7.26E-02	2.01E-01	1.12E-01	1.04E-01	bad-chisq
group_19368	8.15E-01	1.29E-02	8.08E-01	1.91E-02	7.82E-02	1.42E-02	
group_18958	8.11E-01	9.84E-04	2.08E-01	1.20E-01	9.52E-02	7.32E-02	
group_17670	8.15E-01	1.29E-02	3.19E-01	-8.34E-02	8.35E-02	5.81E-02	
group_16552	8.15E-01	4.16E-03	3.93E-01	-8.00E-02	9.34E-02	4.98E-02	
group_11983	8.15E-01	2.89E-04	5.44E-01	5.52E-02	9.08E-02	3.54E-02	bad-chisq
group_11924	8.15E-01	1.17E-03	5.34E-01	6.94E-02	1.12E-01	3.62E-02	
group_11571	8.15E-01	1.17E-03	5.71E-01	6.25E-02	1.10E-01	3.30E-02	
group_10356	8.15E-01	1.17E-03	5.29E-01	6.90E-02	1.10E-01	3.67E-02	
qacR~~~tetR	8.15E-01	1.29E-02	4.37E-01	-7.85E-02	1.01E-01	4.53E-02	
group_10105	8.15E-01	5.55E-01	2.99E-04	-3.18E-01	8.70E-02	2.08E-01	
group_8408	8.15E-01	1.17E-03	5.29E-01	6.90E-02	1.10E-01	3.67E-02	
group_7970	8.15E-01	5.55E-01	2.37E-03	-2.49E-01	8.11E-02	1.76E-01	
pimD	8.15E-01	6.23E-05	2.54E-01	8.63E-02	7.55E-02	6.64E-02	bad-chisq
group_5328	8.15E-01	1.17E-03	5.29E-01	6.90E-02	1.10E-01	3.67E-02	
group_16547	8.05E-01	2.51E-03	7.39E-01	2.04E-02	6.13E-02	1.94E-02	
group_16264	8.15E-01	2.89E-04	2.40E-01	1.34E-01	1.14E-01	6.84E-02	bad-chisq
group_14657	8.11E-01	5.15E-05	7.03E-02	1.73E-01	9.52E-02	1.05E-01	bad-chisq
group_14304	8.15E-01	6.23E-05	4.28E-02	1.95E-01	9.59E-02	1.18E-01	bad-chisq
group_14004	8.15E-01	6.23E-05	4.28E-02	1.95E-01	9.59E-02	1.18E-01	bad-chisq
group_12724	8.11E-01	9.84E-04	5.50E-01	6.24E-02	1.04E-01	3.48E-02	
group_10355	8.11E-01	3.52E-03	9.32E-01	-8.89E-03	1.04E-01	4.99E-03	
group_10231	8.11E-01	9.84E-04	5.36E-01	6.46E-02	1.04E-01	3.61E-02	
group_8190	8.11E-01	9.84E-04	5.36E-01	6.46E-02	1.04E-01	3.61E-02	
nfrB	8.01E-01	5.75E-04	1.88E-01	1.32E-01	1.00E-01	7.66E-02	
group_13475	8.11E-01	5.15E-05	4.79E-02	1.83E-01	9.20E-02	1.15E-01	bad-chisq
group_11334	8.08E-01	8.24E-04	6.02E-01	3.89E-02	7.45E-02	3.04E-02	
group_8827	8.08E-01	6.46E-02	4.25E-01	-5.95E-02	7.45E-02	4.65E-02	
group_7089	8.08E-01	2.97E-03	4.76E-01	-6.46E-02	9.06E-02	4.15E-02	
group_17894	8.05E-01	6.89E-04	7.84E-01	2.70E-02	9.85E-02	1.60E-02	
group_14858	8.05E-01	3.51E-05	4.34E-02	1.93E-01	9.49E-02	1.17E-01	bad-chisq
ytxH	8.05E-01	8.03E-03	5.79E-01	3.93E-02	7.08E-02	3.23E-02	
group_5366	8.08E-01	8.24E-04	8.61E-01	1.94E-02	1.10E-01	1.02E-02	
group_16634	8.01E-01	2.89E-05	2.12E-01	9.58E-02	7.66E-02	7.26E-02	bad-chisq
group_16542	8.01E-01	3.91E-01	2.81E-03	-2.17E-01	7.19E-02	1.73E-01	
group_16398	8.01E-01	3.91E-01	2.81E-03	-2.17E-01	7.19E-02	1.73E-01	
group_16220	8.01E-01	2.89E-05	2.12E-01	9.58E-02	7.66E-02	7.26E-02	bad-chisq
cytR~~~lacI~~~purR	7.95E-01	3.99E-04	3.36E-01	6.11E-02	6.35E-02	5.60E-02	
group_13162	7.95E-01	3.23E-01	8.60E-01	8.57E-03	4.86E-02	1.03E-02	
group_13031	8.01E-01	1.38E-04	6.18E-01	5.03E-02	1.01E-01	2.90E-02	bad-chisq
group_12286	8.01E-01	1.38E-04	6.18E-01	5.03E-02	1.01E-01	2.90E-02	bad-chisq
group_10369	8.05E-01	6.89E-04	8.33E-01	2.20E-02	1.04E-01	1.23E-02	
group_9711	8.01E-01	6.84E-03	1.58E-01	-1.07E-01	7.60E-02	8.20E-02	
group_8419	8.05E-01	6.89E-04	8.33E-01	2.20E-02	1.04E-01	1.23E-02	
group_20336	8.01E-01	5.75E-04	6.18E-01	5.32E-02	1.06E-01	2.91E-02	
group_17123	7.98E-01	1.78E-03	6.27E-01	4.10E-02	8.43E-02	2.83E-02	
group_15227	8.01E-01	2.20E-01	2.36E-01	-7.08E-02	5.96E-02	6.90E-02	
group_12972	7.98E-01	5.82E-03	1.89E-01	-9.77E-02	7.42E-02	7.64E-02	
group_12229	7.98E-01	5.82E-03	1.89E-01	-9.77E-02	7.42E-02	7.64E-02	
group_11256	7.98E-01	5.82E-03	1.89E-01	-9.77E-02	7.42E-02	7.64E-02	
group_10230	7.98E-01	1.78E-03	8.71E-01	-1.44E-02	8.87E-02	9.46E-03	
group_18988	7.95E-01	3.99E-04	2.16E-01	1.15E-01	9.31E-02	7.19E-02	
group_18969	7.95E-01	3.99E-04	2.16E-01	1.15E-01	9.31E-02	7.19E-02	
group_18968	7.95E-01	3.99E-04	2.16E-01	1.15E-01	9.31E-02	7.19E-02	
group_18959	7.95E-01	3.99E-04	2.16E-01	1.15E-01	9.31E-02	7.19E-02	
fadK	7.91E-01	1.25E-03	4.50E-01	8.18E-02	1.08E-01	4.40E-02	
group_17169	7.91E-01	1.25E-03	4.50E-01	8.18E-02	1.08E-01	4.40E-02	
group_16470	7.91E-01	1.25E-03	4.50E-01	8.18E-02	1.08E-01	4.40E-02	
group_16273	7.95E-01	9.42E-05	1.95E-01	9.44E-02	7.26E-02	7.54E-02	bad-chisq
group_15789	7.98E-01	5.82E-03	3.57E-01	4.94E-02	5.35E-02	5.37E-02	
group_15788	7.98E-01	5.82E-03	3.57E-01	4.94E-02	5.35E-02	5.37E-02	
group_15746	7.98E-01	5.82E-03	3.57E-01	4.94E-02	5.35E-02	5.37E-02	
group_15745	7.98E-01	5.82E-03	3.57E-01	4.94E-02	5.35E-02	5.37E-02	
group_15694	7.98E-01	5.82E-03	3.57E-01	4.94E-02	5.35E-02	5.37E-02	
fliC	7.95E-01	9.42E-05	8.13E-01	3.50E-02	1.48E-01	1.38E-02	bad-chisq
group_11355	7.95E-01	1.49E-03	8.50E-01	1.42E-02	7.50E-02	1.10E-02	
group_9890	7.95E-01	1.49E-03	8.50E-01	1.42E-02	7.50E-02	1.10E-02	
group_8323	7.91E-01	3.32E-04	2.42E-01	1.46E-01	1.24E-01	6.81E-02	
group_7922	7.95E-01	1.49E-03	8.50E-01	1.42E-02	7.50E-02	1.10E-02	
lysR~~~argP	7.95E-01	1.49E-03	8.50E-01	1.42E-02	7.50E-02	1.10E-02	
dppC	7.95E-01	1.49E-03	8.50E-01	1.42E-02	7.50E-02	1.10E-02	
dppD	7.95E-01	1.49E-03	8.50E-01	1.42E-02	7.50E-02	1.10E-02	
group_19759	7.85E-01	8.17E-19	1.07E-01	-1.38E-01	8.54E-02	9.37E-02	
group_18936	7.91E-01	3.32E-04	2.19E-01	1.14E-01	9.24E-02	7.15E-02	
group_18933	7.91E-01	3.32E-04	2.25E-01	1.11E-01	9.13E-02	7.06E-02	
group_18475	7.91E-01	7.57E-02	9.03E-01	-8.27E-03	6.75E-02	7.13E-03	
group_15279	7.88E-01	6.40E-05	4.35E-02	2.53E-01	1.25E-01	1.17E-01	bad-chisq
group_14066	7.85E-01	3.08E-20	9.14E-01	1.27E-02	1.18E-01	6.26E-03	
group_13631	7.98E-01	1.78E-03	8.78E-01	-1.39E-02	9.02E-02	8.94E-03	
group_11828	7.91E-01	3.25E-02	6.80E-01	2.81E-02	6.82E-02	2.40E-02	
gsiA~~~ddpF	7.91E-01	1.25E-03	8.17E-01	1.70E-02	7.33E-02	1.35E-02	
group_20652	7.88E-01	2.81E-02	8.44E-01	-1.17E-02	5.94E-02	1.15E-02	
trpA	7.88E-01	6.40E-05	6.26E-01	4.72E-02	9.69E-02	2.84E-02	bad-chisq
group_13088	7.95E-01	4.94E-03	6.14E-01	-4.39E-02	8.68E-02	2.94E-02	
csbC	7.85E-01	5.27E-05	2.93E-02	3.20E-01	1.46E-01	1.26E-01	bad-chisq
group_18740	7.85E-01	5.27E-05	2.93E-02	3.20E-01	1.46E-01	1.26E-01	bad-chisq
group_18665	7.85E-01	5.27E-05	2.93E-02	3.20E-01	1.46E-01	1.26E-01	bad-chisq
group_18664	7.85E-01	5.27E-05	2.93E-02	3.20E-01	1.46E-01	1.26E-01	bad-chisq
group_18539	7.85E-01	5.27E-05	2.93E-02	3.20E-01	1.46E-01	1.26E-01	bad-chisq
holC	7.81E-01	5.99E-01	8.41E-01	-9.24E-03	4.60E-02	1.17E-02	
group_10035	7.81E-01	1.89E-04	3.13E-01	6.40E-02	6.33E-02	5.88E-02	
group_10001	7.85E-01	2.99E-03	6.49E-01	3.23E-02	7.08E-02	2.65E-02	
group_4663	7.81E-01	4.33E-05	6.04E-01	8.46E-02	1.63E-01	3.02E-02	bad-chisq
group_20869	7.78E-01	6.58E-03	6.31E-01	-2.94E-02	6.11E-02	2.80E-02	
group_20868	7.78E-01	6.58E-03	6.31E-01	-2.94E-02	6.11E-02	2.80E-02	
group_20867	7.78E-01	6.58E-03	6.31E-01	-2.94E-02	6.11E-02	2.80E-02	
group_20837	7.78E-01	6.58E-03	6.31E-01	-2.94E-02	6.11E-02	2.80E-02	
group_20836	7.78E-01	6.58E-03	6.31E-01	-2.94E-02	6.11E-02	2.80E-02	
cynS	7.78E-01	6.58E-03	6.31E-01	-2.94E-02	6.11E-02	2.80E-02	
group_17655	7.74E-01	5.10E-04	3.26E-01	8.62E-02	8.76E-02	5.72E-02	
group_16290	7.78E-01	1.94E-01	6.66E-01	-2.88E-02	6.65E-02	2.52E-02	
group_15536	7.81E-01	7.73E-03	9.21E-01	5.93E-03	6.00E-02	5.76E-03	
group_15130	7.78E-01	4.46E-02	6.34E-01	2.50E-02	5.24E-02	2.78E-02	
yiiM	7.74E-01	2.91E-05	7.40E-02	2.27E-01	1.27E-01	1.04E-01	bad-chisq
group_13712	7.81E-01	2.10E-02	6.28E-01	-3.04E-02	6.27E-02	2.82E-02	
group_12647	7.78E-01	1.57E-04	4.63E-01	6.66E-02	9.07E-02	4.27E-02	
group_12350	7.78E-01	7.15E-06	1.54E-01	1.77E-01	1.24E-01	8.30E-02	bad-chisq
group_12178	7.71E-01	2.85E-01	6.04E-01	2.34E-02	4.52E-02	3.02E-02	
group_11420	7.78E-01	7.15E-06	1.54E-01	1.77E-01	1.24E-01	8.30E-02	bad-chisq
group_11130	7.78E-01	7.15E-06	3.03E-02	1.77E-01	8.14E-02	1.26E-01	bad-chisq
group_10014	7.78E-01	7.15E-06	1.54E-01	1.77E-01	1.24E-01	8.30E-02	bad-chisq
group_7798	7.78E-01	7.15E-06	1.54E-01	1.77E-01	1.24E-01	8.30E-02	bad-chisq
group_7797	7.78E-01	7.15E-06	1.54E-01	1.77E-01	1.24E-01	8.30E-02	bad-chisq
group_4420	7.78E-01	7.15E-06	1.54E-01	1.77E-01	1.24E-01	8.30E-02	bad-chisq
algJ	7.71E-01	2.38E-05	7.22E-02	2.00E-01	1.11E-01	1.04E-01	bad-chisq
group_14133	7.74E-01	2.91E-05	2.76E-01	7.36E-02	6.75E-02	6.34E-02	bad-chisq
group_13247	7.74E-01	5.10E-04	5.08E-01	-8.79E-02	1.33E-01	3.86E-02	
group_11235	7.74E-01	1.79E-03	8.37E-01	-1.33E-02	6.45E-02	1.20E-02	
group_10970	7.74E-01	5.82E-06	8.49E-02	1.79E-01	1.04E-01	1.00E-01	bad-chisq
group_10709	7.81E-01	7.34E-04	5.46E-01	4.28E-02	7.08E-02	3.52E-02	
group_19394	7.64E-01	2.33E-01	5.97E-02	1.24E-01	6.58E-02	1.09E-01	
group_16619	7.71E-01	2.38E-05	5.05E-01	9.34E-02	1.40E-01	3.89E-02	bad-chisq
algJ~~~ftsQ	7.68E-01	1.94E-05	7.32E-02	1.98E-01	1.10E-01	1.04E-01	bad-chisq
group_15690	7.68E-01	1.94E-05	7.32E-02	1.98E-01	1.10E-01	1.04E-01	bad-chisq
group_15651	7.68E-01	1.94E-05	7.32E-02	1.98E-01	1.10E-01	1.04E-01	bad-chisq
group_15496	7.68E-01	1.94E-05	7.32E-02	1.98E-01	1.10E-01	1.04E-01	bad-chisq
group_15398	7.68E-01	1.94E-05	7.32E-02	1.98E-01	1.10E-01	1.04E-01	bad-chisq
group_11296	7.71E-01	2.38E-05	4.55E-01	1.07E-01	1.43E-01	4.35E-02	bad-chisq
group_10968	7.71E-01	4.73E-06	1.67E-01	1.50E-01	1.08E-01	8.05E-02	bad-chisq
group_10476	7.71E-01	1.07E-04	7.28E-01	2.61E-02	7.49E-02	2.03E-02	
group_9274	7.71E-01	4.73E-06	1.67E-01	1.50E-01	1.08E-01	8.05E-02	bad-chisq
group_8464	7.74E-01	1.29E-04	5.02E-01	4.88E-02	7.26E-02	3.91E-02	
group_17088	7.68E-01	3.52E-04	6.07E-01	-3.83E-02	7.44E-02	3.00E-02	
group_16447	7.68E-01	1.26E-03	6.82E-01	3.04E-02	7.42E-02	2.39E-02	
group_15945	7.61E-01	3.18E-21	1.63E-01	-1.80E-01	1.29E-01	8.11E-02	
group_7626	7.68E-01	1.94E-05	5.57E-01	5.47E-02	9.30E-02	3.43E-02	bad-chisq
group_19585	7.64E-01	1.58E-05	1.64E-01	1.47E-01	1.05E-01	8.09E-02	bad-chisq
group_16522	7.64E-01	1.06E-03	6.48E-01	3.31E-02	7.24E-02	2.66E-02	
group_14888	7.71E-01	1.50E-03	8.50E-01	-1.48E-02	7.81E-02	1.10E-02	
tet	7.64E-01	1.58E-05	2.34E-01	1.28E-01	1.08E-01	6.92E-02	bad-chisq
group_9706	7.64E-01	1.58E-05	1.17E-01	2.39E-01	1.52E-01	9.13E-02	bad-chisq
group_17017	7.61E-01	1.29E-05	2.64E-01	2.47E-01	2.21E-01	6.50E-02	bad-chisq
group_16568	7.61E-01	1.29E-05	2.64E-01	2.47E-01	2.21E-01	6.50E-02	bad-chisq
group_15475	7.61E-01	8.29E-01	7.23E-01	-1.67E-02	4.71E-02	2.06E-02	
group_11489	7.61E-01	2.42E-04	4.09E-01	-1.08E-01	1.31E-01	4.81E-02	
group_11084	7.61E-01	5.91E-05	6.31E-01	3.65E-02	7.59E-02	2.80E-02	
group_10752	7.64E-01	7.20E-05	3.86E-01	6.69E-02	7.71E-02	5.05E-02	
group_10198	7.61E-01	1.29E-05	2.64E-01	2.47E-01	2.21E-01	6.50E-02	bad-chisq
group_8119	7.61E-01	1.29E-05	2.64E-01	2.47E-01	2.21E-01	6.50E-02	bad-chisq
group_8021	7.61E-01	2.88E-03	1.45E-01	9.29E-02	6.36E-02	8.48E-02	
group_15199	7.58E-01	2.00E-04	2.95E-01	1.09E-01	1.04E-01	6.10E-02	
group_15063	7.58E-01	2.00E-04	2.95E-01	1.09E-01	1.04E-01	6.10E-02	
group_14918	7.58E-01	2.00E-04	2.95E-01	1.09E-01	1.04E-01	6.10E-02	
rspR~~~gntR	7.54E-01	2.55E-20	1.85E-02	-3.95E-01	1.67E-01	1.37E-01	
group_8950	7.61E-01	5.91E-05	1.82E-01	9.98E-02	7.46E-02	7.76E-02	
group_19899	7.58E-01	2.00E-04	4.47E-01	4.75E-02	6.24E-02	4.43E-02	
group_19888	7.58E-01	2.00E-04	4.47E-01	4.75E-02	6.24E-02	4.43E-02	
group_16326	7.54E-01	3.95E-05	8.32E-01	3.32E-02	1.56E-01	1.24E-02	
group_16272	7.54E-01	3.95E-05	8.32E-01	3.32E-02	1.56E-01	1.24E-02	
group_16140	7.54E-01	3.95E-05	8.32E-01	3.32E-02	1.56E-01	1.24E-02	
group_14727	7.54E-01	1.65E-04	9.84E-02	1.64E-01	9.90E-02	9.61E-02	
group_14525	7.51E-01	6.91E-20	3.94E-02	-3.07E-01	1.49E-01	1.20E-01	
group_14472	7.54E-01	1.65E-04	9.84E-02	1.64E-01	9.90E-02	9.61E-02	
yacA	7.54E-01	6.12E-03	7.91E-02	-1.27E-01	7.18E-02	1.02E-01	
group_20142	7.58E-01	7.19E-03	7.91E-01	-1.69E-02	6.35E-02	1.55E-02	
group_19973	7.54E-01	1.65E-04	4.29E-01	4.89E-02	6.17E-02	4.61E-02	
group_19972	7.54E-01	1.65E-04	3.02E-01	6.28E-02	6.07E-02	6.01E-02	
group_13887	7.51E-01	6.88E-06	2.85E-01	1.57E-01	1.47E-01	6.22E-02	bad-chisq
group_12313	7.51E-01	6.88E-06	2.45E-01	1.66E-01	1.43E-01	6.77E-02	bad-chisq
gltR	7.51E-01	1.72E-03	3.94E-01	-9.13E-02	1.07E-01	4.97E-02	
norB	7.41E-01	5.54E-20	4.68E-02	-2.89E-01	1.45E-01	1.15E-01	
group_19618	7.47E-01	5.56E-06	1.47E-01	1.58E-01	1.09E-01	8.43E-02	bad-chisq
group_18758	7.41E-01	1.18E-18	4.80E-01	-1.05E-01	1.48E-01	4.12E-02	
ytfE	7.41E-01	1.18E-18	4.77E-01	-1.03E-01	1.45E-01	4.14E-02	
group_11374	7.47E-01	4.23E-04	4.00E-01	-1.08E-01	1.28E-01	4.90E-02	
group_8118	7.47E-01	5.56E-06	1.84E-01	2.32E-01	1.74E-01	7.72E-02	bad-chisq
group_4956	7.47E-01	5.56E-06	1.84E-01	2.32E-01	1.74E-01	7.72E-02	bad-chisq
groL	7.47E-01	5.56E-06	1.84E-01	2.32E-01	1.74E-01	7.72E-02	bad-chisq
group_19071	7.37E-01	2.63E-06	2.68E-01	-5.78E-02	5.21E-02	6.45E-02	
group_17109	7.44E-01	2.14E-05	7.10E-02	2.15E-01	1.18E-01	1.05E-01	
group_15579	7.44E-01	2.14E-05	1.96E-01	1.40E-01	1.08E-01	7.52E-02	
group_9929	7.44E-01	4.49E-06	2.08E-01	1.93E-01	1.53E-01	7.33E-02	bad-chisq
group_9429	7.47E-01	2.63E-05	2.37E-01	8.75E-02	7.38E-02	6.89E-02	
bioC	7.41E-01	3.61E-06	4.39E-02	2.64E-01	1.30E-01	1.17E-01	bad-chisq
group_6684	7.41E-01	7.49E-05	2.71E-01	6.73E-02	6.11E-02	6.41E-02	
group_6163	7.41E-01	1.01E-03	3.25E-01	-1.10E-01	1.12E-01	5.72E-02	
group_19763	7.37E-01	1.41E-05	2.72E-01	1.36E-01	1.24E-01	6.40E-02	
group_16992	7.37E-01	9.61E-02	2.43E-02	-1.43E-01	6.34E-02	1.31E-01	
group_9641	7.37E-01	2.50E-03	2.94E-01	7.69E-02	7.31E-02	6.12E-02	
group_20653	7.37E-01	6.13E-05	4.29E-01	5.60E-02	7.07E-02	4.60E-02	
group_20633	7.34E-01	1.14E-05	7.57E-02	2.52E-01	1.41E-01	1.03E-01	
group_13739	7.34E-01	1.14E-05	1.71E-01	2.15E-01	1.56E-01	7.97E-02	
group_13134	7.34E-01	1.14E-05	1.71E-01	2.15E-01	1.56E-01	7.97E-02	
group_12402	7.34E-01	1.14E-05	1.71E-01	2.15E-01	1.56E-01	7.97E-02	
catB	7.34E-01	2.33E-06	1.39E-01	2.16E-01	1.46E-01	8.60E-02	bad-chisq
tuf~~~tufA	7.37E-01	7.45E-01	1.89E-01	-5.84E-02	4.44E-02	7.64E-02	
nirK	7.24E-01	4.90E-18	6.66E-02	-2.47E-01	1.34E-01	1.07E-01	
group_20640	7.24E-01	4.90E-18	6.66E-02	-2.47E-01	1.34E-01	1.07E-01	
group_20634	7.31E-01	4.08E-05	2.76E-01	1.42E-01	1.30E-01	6.35E-02	
group_19725	7.31E-01	1.87E-06	4.32E-02	2.84E-01	1.40E-01	1.17E-01	bad-chisq
group_19713	7.27E-01	4.70E-03	8.57E-01	-1.01E-02	5.57E-02	1.05E-02	
group_19478	7.31E-01	9.20E-06	1.41E-01	1.30E-01	8.80E-02	8.56E-02	
group_14826	7.31E-01	1.87E-06	3.09E-02	3.09E-01	1.42E-01	1.25E-01	bad-chisq
group_11504	7.31E-01	4.08E-05	5.16E-01	9.17E-02	1.41E-01	3.79E-02	
group_10414	7.31E-01	9.20E-06	3.03E-02	3.05E-01	1.40E-01	1.26E-01	
group_9663	7.31E-01	1.63E-04	7.91E-01	-2.70E-02	1.01E-01	1.55E-02	
group_8744	7.31E-01	5.84E-04	7.33E-01	-2.34E-02	6.84E-02	1.99E-02	
group_8478	7.31E-01	9.20E-06	3.03E-02	3.05E-01	1.40E-01	1.26E-01	
dctP	7.31E-01	5.84E-04	7.33E-01	-2.34E-02	6.84E-02	1.99E-02	
group_20631	7.27E-01	1.34E-04	6.12E-01	6.13E-02	1.21E-01	2.96E-02	
group_19948	7.27E-01	7.41E-06	1.87E-01	1.69E-01	1.28E-01	7.68E-02	
group_19283	7.27E-01	7.41E-06	2.00E-01	1.65E-01	1.28E-01	7.46E-02	
group_16630	7.27E-01	7.41E-06	1.80E-01	1.74E-01	1.29E-01	7.81E-02	
group_13532	7.27E-01	7.41E-06	3.11E-01	1.37E-01	1.35E-01	5.90E-02	
group_11699	7.27E-01	3.32E-05	1.47E-01	1.88E-01	1.29E-01	8.44E-02	
group_11569	7.27E-01	3.32E-05	1.47E-01	1.88E-01	1.29E-01	8.44E-02	
group_10228	7.27E-01	3.32E-05	1.47E-01	1.88E-01	1.29E-01	8.44E-02	
group_10136	7.27E-01	4.85E-04	7.92E-01	-1.77E-02	6.71E-02	1.54E-02	
ppk2	7.27E-01	3.32E-05	4.87E-01	8.96E-02	1.29E-01	4.05E-02	
group_19563	7.24E-01	5.97E-06	1.93E-01	1.46E-01	1.12E-01	7.57E-02	
nadA	7.24E-01	1.10E-04	8.75E-01	1.88E-02	1.20E-01	9.15E-03	
group_8020	7.24E-01	1.33E-03	3.68E-01	-5.93E-02	6.57E-02	5.24E-02	
group_18874	7.21E-01	2.18E-05	2.10E-01	1.34E-01	1.06E-01	7.30E-02	
group_17025	7.27E-01	4.70E-03	7.88E-01	-1.53E-02	5.69E-02	1.56E-02	
group_13591	7.21E-01	9.48E-07	6.11E-02	1.95E-01	1.04E-01	1.09E-01	bad-chisq
group_13159	7.24E-01	3.98E-03	1.45E-01	-9.27E-02	6.34E-02	8.48E-02	
group_12938	7.21E-01	2.18E-05	8.96E-01	-1.60E-02	1.22E-01	7.63E-03	
group_20987	7.10E-01	1.76E-15	7.59E-01	-3.81E-02	1.24E-01	1.79E-02	
group_17608	7.17E-01	1.76E-05	9.02E-01	1.14E-02	9.20E-02	7.21E-03	
group_17580	7.17E-01	2.74E-04	6.07E-01	-5.51E-02	1.07E-01	3.00E-02	
group_11913	7.17E-01	7.32E-05	7.95E-01	2.75E-02	1.06E-01	1.51E-02	
group_8184	7.17E-01	3.84E-06	3.91E-01	7.73E-02	9.01E-02	4.99E-02	
group_4819	7.17E-01	1.98E-02	9.24E-02	-1.06E-01	6.28E-02	9.78E-02	
group_20970	7.07E-01	2.57E-16	1.43E-01	-1.94E-01	1.32E-01	8.51E-02	
group_17905	7.14E-01	7.74E-04	7.61E-01	-3.09E-02	1.01E-01	1.77E-02	
group_16424	7.14E-01	3.07E-06	1.08E-01	1.84E-01	1.14E-01	9.35E-02	
group_14382	7.21E-01	8.96E-05	8.26E-01	1.30E-02	5.91E-02	1.28E-02	
group_13286	7.14E-01	5.97E-07	1.50E-01	1.40E-01	9.67E-02	8.38E-02	bad-chisq
group_12648	7.17E-01	9.29E-04	6.06E-01	-3.39E-02	6.57E-02	3.00E-02	
group_10415	7.14E-01	1.42E-05	4.28E-02	2.08E-01	1.02E-01	1.18E-01	
group_1908	7.14E-01	7.74E-04	9.68E-01	-2.51E-03	6.25E-02	2.34E-03	
group_20086	7.07E-01	4.87E-03	6.16E-01	-2.78E-02	5.54E-02	2.92E-02	
group_19838	7.07E-01	4.87E-03	6.16E-01	-2.78E-02	5.54E-02	2.92E-02	
group_11824	7.07E-01	3.59E-15	3.61E-01	-1.09E-01	1.20E-01	5.32E-02	
group_20327	7.04E-01	4.13E-03	6.21E-01	-2.71E-02	5.46E-02	2.88E-02	
group_20326	7.04E-01	4.13E-03	6.21E-01	-2.71E-02	5.46E-02	2.88E-02	
group_19735	7.04E-01	4.13E-03	6.50E-01	-2.50E-02	5.51E-02	2.65E-02	
rhaT~~~eamA~~~yedA	7.07E-01	3.59E-15	6.38E-01	-6.45E-02	1.37E-01	2.74E-02	
group_10696	7.07E-01	3.73E-07	1.54E-02	3.05E-01	1.25E-01	1.40E-01	bad-chisq
nosD	6.97E-01	2.23E-15	1.53E-01	-1.85E-01	1.30E-01	8.30E-02	
nosZ	6.97E-01	2.23E-15	1.53E-01	-1.85E-01	1.30E-01	8.30E-02	
ccmA~~~nosF~~~drrA	6.97E-01	2.23E-15	1.53E-01	-1.85E-01	1.30E-01	8.30E-02	
nosR	6.97E-01	2.23E-15	1.53E-01	-1.85E-01	1.30E-01	8.30E-02	
copZ~~~nosL	6.97E-01	2.23E-15	1.53E-01	-1.85E-01	1.30E-01	8.30E-02	
group_20638	6.97E-01	2.23E-15	5.36E-02	-2.74E-01	1.41E-01	1.12E-01	
group_15695	7.07E-01	2.31E-01	9.38E-01	3.45E-03	4.42E-02	4.54E-03	
group_10671	7.07E-01	6.51E-02	1.45E-02	-1.52E-01	6.19E-02	1.42E-01	
nosY	6.94E-01	3.30E-16	1.69E-02	-2.87E-01	1.20E-01	1.38E-01	
group_19604	7.04E-01	1.55E-06	1.12E-01	1.63E-01	1.02E-01	9.25E-02	
group_13686	7.00E-01	2.31E-07	6.46E-02	1.70E-01	9.16E-02	1.07E-01	bad-chisq
group_11532	7.00E-01	9.35E-03	1.96E-01	-7.87E-02	6.07E-02	7.53E-02	
group_9828	7.04E-01	1.15E-01	2.82E-03	-1.83E-01	6.07E-02	1.73E-01	
group_7498	7.04E-01	5.74E-02	1.69E-02	-1.47E-01	6.11E-02	1.39E-01	
group_12681	6.97E-01	9.09E-02	1.51E-02	-1.47E-01	6.00E-02	1.41E-01	
ycxB	6.97E-01	4.43E-02	7.55E-02	-1.07E-01	6.03E-02	1.03E-01	
group_6206	7.00E-01	5.05E-02	2.29E-02	-1.38E-01	6.04E-02	1.32E-01	
