variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_11039	8.75E-01	5.45E-05	9.01E-01	-2.68E-02	2.15E-01	7.26E-03	
smvA	8.75E-01	1.06E-05	1.23E-01	3.32E-01	2.15E-01	8.98E-02	bad-chisq
ridA~~~yjgH	8.75E-01	5.45E-05	5.47E-01	1.27E-01	2.11E-01	3.51E-02	
group_10631	8.75E-01	2.45E-04	9.44E-01	1.47E-02	2.09E-01	4.09E-03	
group_10436	8.75E-01	2.45E-04	9.46E-01	1.41E-02	2.09E-01	3.92E-03	
group_10353	8.75E-01	1.06E-05	1.23E-01	3.32E-01	2.15E-01	8.98E-02	bad-chisq
group_10350	8.75E-01	1.06E-05	1.23E-01	3.32E-01	2.15E-01	8.98E-02	bad-chisq
group_10344	8.75E-01	2.45E-04	4.31E-01	-1.65E-01	2.09E-01	4.59E-02	
group_10309	8.75E-01	5.45E-05	9.01E-01	-2.68E-02	2.15E-01	7.26E-03	
group_10196	8.75E-01	2.45E-04	9.35E-01	1.70E-02	2.09E-01	4.73E-03	
group_10154	8.75E-01	9.70E-04	2.43E-01	-2.43E-01	2.08E-01	6.79E-02	
group_10150	8.75E-01	2.45E-04	5.14E-01	-1.38E-01	2.10E-01	3.80E-02	
group_10097	8.75E-01	5.45E-05	3.98E-01	1.81E-01	2.14E-01	4.92E-02	
group_9992	8.75E-01	9.70E-04	2.28E-02	-4.78E-01	2.09E-01	1.32E-01	
group_9810	8.75E-01	5.45E-05	3.80E-01	1.85E-01	2.10E-01	5.11E-02	
group_9433	8.75E-01	2.45E-04	3.02E-01	-2.19E-01	2.11E-01	6.01E-02	
group_9359	8.75E-01	1.06E-05	1.23E-01	3.32E-01	2.15E-01	8.98E-02	bad-chisq
allS	8.75E-01	1.06E-05	1.23E-01	3.32E-01	2.15E-01	8.98E-02	bad-chisq
group_9327	8.75E-01	2.45E-04	5.14E-01	-1.38E-01	2.10E-01	3.80E-02	
group_8838	8.75E-01	2.45E-04	9.92E-01	-1.97E-03	2.09E-01	5.48E-04	
group_8777	8.75E-01	2.45E-04	7.44E-01	-6.95E-02	2.13E-01	1.90E-02	
fUI1	8.75E-01	9.70E-04	5.15E-04	-7.80E-01	2.22E-01	2.00E-01	
group_8404	8.75E-01	1.06E-05	1.23E-01	3.32E-01	2.15E-01	8.98E-02	bad-chisq
group_8379	8.75E-01	9.70E-04	2.28E-02	-4.78E-01	2.09E-01	1.32E-01	
group_8365	8.75E-01	2.45E-04	9.42E-01	1.52E-02	2.09E-01	4.22E-03	
group_8340	8.75E-01	5.45E-05	9.01E-01	-2.68E-02	2.15E-01	7.26E-03	
group_8338	8.75E-01	9.70E-04	2.28E-02	-4.78E-01	2.09E-01	1.32E-01	
group_8292	8.75E-01	9.70E-04	1.34E-01	-3.13E-01	2.08E-01	8.72E-02	
group_8043	8.75E-01	2.45E-04	5.14E-01	-1.38E-01	2.10E-01	3.80E-02	
group_7796	8.75E-01	9.70E-04	2.28E-02	-4.78E-01	2.09E-01	1.32E-01	
group_7654	8.75E-01	5.45E-05	4.65E-01	1.56E-01	2.13E-01	4.26E-02	
group_7648	8.75E-01	9.70E-04	5.15E-04	-7.80E-01	2.22E-01	2.00E-01	
group_7253	8.75E-01	5.45E-05	8.33E-01	-4.47E-02	2.12E-01	1.23E-02	
btuB	8.75E-01	2.45E-04	3.89E-01	-1.82E-01	2.11E-01	5.02E-02	
group_6687	8.75E-01	1.06E-05	1.23E-01	3.32E-01	2.15E-01	8.98E-02	bad-chisq
group_6281	8.75E-01	2.45E-04	5.14E-01	-1.38E-01	2.10E-01	3.80E-02	
group_6152	8.75E-01	9.70E-04	2.28E-02	-4.78E-01	2.09E-01	1.32E-01	
group_5762	8.75E-01	2.45E-04	3.89E-01	-1.82E-01	2.11E-01	5.02E-02	
group_5734	8.75E-01	2.45E-04	3.15E-01	-2.12E-01	2.11E-01	5.85E-02	
group_5502	8.75E-01	2.45E-04	5.14E-01	-1.38E-01	2.10E-01	3.80E-02	
group_5351	8.75E-01	9.70E-04	5.15E-04	-7.80E-01	2.22E-01	2.00E-01	
group_5293	8.75E-01	9.70E-04	2.28E-02	-4.78E-01	2.09E-01	1.32E-01	
group_5231	8.75E-01	9.70E-04	2.28E-02	-4.78E-01	2.09E-01	1.32E-01	
group_5152	8.75E-01	5.45E-05	6.54E-01	9.58E-02	2.13E-01	2.61E-02	
group_5149	8.75E-01	5.45E-05	6.57E-01	9.31E-02	2.10E-01	2.58E-02	
group_4859	8.75E-01	2.45E-04	5.14E-01	-1.38E-01	2.10E-01	3.80E-02	
group_4711	8.75E-01	5.45E-05	4.56E-01	1.56E-01	2.09E-01	4.34E-02	
group_4586	8.75E-01	2.45E-04	5.14E-01	-1.38E-01	2.10E-01	3.80E-02	
metL1	8.75E-01	2.45E-04	4.94E-01	-1.44E-01	2.10E-01	3.99E-02	
murA	8.75E-01	9.70E-04	5.15E-04	-7.80E-01	2.22E-01	2.00E-01	
group_24374	8.72E-01	1.75E-04	7.97E-01	4.74E-02	1.84E-01	1.50E-02	
group_21077	8.72E-01	1.75E-04	3.59E-01	1.43E-01	1.56E-01	5.35E-02	
group_21076	8.72E-01	1.75E-04	3.59E-01	1.43E-01	1.56E-01	5.35E-02	
group_18536	8.72E-01	2.16E-02	6.13E-01	-5.31E-02	1.05E-01	2.95E-02	
yjdC	8.72E-01	7.01E-04	3.46E-01	-1.76E-01	1.86E-01	5.49E-02	
group_17906	8.72E-01	1.75E-04	5.95E-01	9.78E-02	1.84E-01	3.10E-02	
group_17895	8.72E-01	2.49E-03	1.43E-03	-6.12E-01	1.90E-01	1.84E-01	
group_17568	8.72E-01	2.49E-03	1.43E-03	-6.12E-01	1.90E-01	1.84E-01	
group_17567	8.72E-01	2.49E-03	1.43E-03	-6.12E-01	1.90E-01	1.84E-01	
group_17497	8.72E-01	2.49E-03	6.94E-01	-6.41E-02	1.62E-01	2.30E-02	
group_17302	8.72E-01	1.75E-04	2.77E-01	-2.67E-01	2.45E-01	6.32E-02	
group_17293	8.72E-01	3.83E-05	3.75E-01	1.66E-01	1.87E-01	5.17E-02	
group_17124	8.72E-01	1.75E-04	5.95E-01	9.78E-02	1.84E-01	3.10E-02	
group_16822	8.72E-01	7.01E-04	5.50E-01	-1.12E-01	1.86E-01	3.49E-02	
group_16795	8.72E-01	1.75E-04	7.45E-01	-6.05E-02	1.86E-01	1.90E-02	
group_16772	8.72E-01	3.83E-05	5.60E-01	-1.11E-01	1.90E-01	3.40E-02	
group_16625	8.72E-01	3.83E-05	3.75E-01	1.66E-01	1.87E-01	5.17E-02	
group_16615	8.72E-01	3.83E-05	6.05E-01	-9.89E-02	1.91E-01	3.01E-02	
group_15421	8.72E-01	1.75E-04	1.98E-01	-2.49E-01	1.93E-01	7.49E-02	
group_15129	8.72E-01	7.01E-04	3.86E-01	-1.61E-01	1.86E-01	5.04E-02	
group_14692	8.72E-01	1.75E-04	3.96E-01	-1.60E-01	1.88E-01	4.95E-02	
group_14434	8.72E-01	1.75E-04	3.96E-01	-1.60E-01	1.88E-01	4.95E-02	
pdeM	8.72E-01	1.75E-04	6.04E-01	-9.87E-02	1.90E-01	3.02E-02	
group_13667	8.72E-01	7.01E-04	4.31E-03	-5.54E-01	1.92E-01	1.65E-01	
group_13183	8.72E-01	2.49E-03	1.43E-03	-6.12E-01	1.90E-01	1.84E-01	
group_13130	8.72E-01	3.83E-05	8.93E-01	2.51E-02	1.87E-01	7.81E-03	
iucC	8.72E-01	7.41E-06	5.24E-01	1.29E-01	2.03E-01	3.71E-02	bad-chisq
group_13078	8.72E-01	2.49E-03	2.14E-01	-2.28E-01	1.83E-01	7.24E-02	
group_12897	8.72E-01	2.49E-03	6.63E-03	-4.99E-01	1.82E-01	1.57E-01	
group_12809	8.72E-01	1.75E-04	7.71E-01	-5.47E-02	1.87E-01	1.70E-02	
group_12643	8.72E-01	7.01E-04	3.88E-01	-1.61E-01	1.86E-01	5.03E-02	
xylH	8.72E-01	1.75E-04	3.77E-01	1.64E-01	1.86E-01	5.15E-02	
kstR2	8.72E-01	7.01E-04	8.78E-01	-2.81E-02	1.83E-01	8.94E-03	
group_12344	8.72E-01	2.49E-03	2.14E-01	-2.28E-01	1.83E-01	7.24E-02	
group_12107	8.72E-01	3.83E-05	4.88E-01	1.30E-01	1.87E-01	4.04E-02	
cynX	8.72E-01	1.75E-04	7.71E-01	-5.47E-02	1.87E-01	1.70E-02	
group_11970	8.72E-01	1.75E-04	1.56E-01	-3.48E-01	2.45E-01	8.24E-02	
group_11801	8.72E-01	1.75E-04	6.07E-01	9.57E-02	1.86E-01	3.00E-02	
group_11800	8.72E-01	3.83E-05	2.59E-01	2.11E-01	1.87E-01	6.57E-02	
group_11724	8.72E-01	1.75E-04	8.63E-01	3.20E-02	1.86E-01	1.00E-02	
ubiT	8.72E-01	7.01E-04	5.15E-01	-1.19E-01	1.83E-01	3.79E-02	
group_11634	8.72E-01	1.75E-04	1.43E-01	-3.61E-01	2.45E-01	8.53E-02	
group_11568	8.72E-01	7.01E-04	4.02E-01	-1.53E-01	1.83E-01	4.88E-02	
group_11499	8.72E-01	7.01E-04	6.47E-02	-3.45E-01	1.86E-01	1.07E-01	
group_11415	8.72E-01	3.83E-05	8.99E-01	3.15E-02	2.47E-01	7.42E-03	
group_10475	8.72E-01	3.83E-05	5.44E-01	1.14E-01	1.88E-01	3.53E-02	
group_10394	8.72E-01	1.75E-04	5.95E-01	9.78E-02	1.84E-01	3.10E-02	
group_10351	8.72E-01	3.83E-05	5.75E-01	1.06E-01	1.88E-01	3.27E-02	
rssB	8.72E-01	1.75E-04	1.43E-01	-3.61E-01	2.45E-01	8.53E-02	
group_10129	8.72E-01	2.49E-03	3.20E-02	-3.93E-01	1.82E-01	1.24E-01	
fetA~~~ybbL	8.72E-01	3.83E-05	8.51E-01	3.68E-02	1.95E-01	1.10E-02	
group_9469	8.72E-01	3.83E-05	9.92E-01	-1.98E-03	1.88E-01	6.13E-04	
group_9289	8.72E-01	7.01E-04	4.02E-01	-1.53E-01	1.83E-01	4.88E-02	
group_9242	8.72E-01	3.83E-05	9.90E-01	3.41E-03	2.69E-01	7.38E-04	
group_8717	8.72E-01	1.75E-04	1.56E-01	-3.48E-01	2.45E-01	8.24E-02	
group_8554	8.72E-01	1.75E-04	8.51E-01	-3.46E-02	1.84E-01	1.09E-02	
group_8449	8.72E-01	1.75E-04	5.95E-01	9.78E-02	1.84E-01	3.10E-02	
group_8402	8.72E-01	3.83E-05	2.66E-01	2.07E-01	1.86E-01	6.47E-02	
group_8019	8.72E-01	3.83E-05	8.14E-01	-4.41E-02	1.88E-01	1.37E-02	
fetB	8.72E-01	3.83E-05	8.51E-01	3.68E-02	1.95E-01	1.10E-02	
group_7785	8.72E-01	7.01E-04	8.80E-01	-2.77E-02	1.84E-01	8.79E-03	
icdM	8.72E-01	3.83E-05	8.51E-01	3.68E-02	1.95E-01	1.10E-02	
group_7756	8.72E-01	1.75E-04	6.75E-01	7.71E-02	1.83E-01	2.44E-02	
group_6584	8.72E-01	7.01E-04	4.02E-01	-1.53E-01	1.83E-01	4.88E-02	
group_5234	8.72E-01	3.83E-05	8.86E-01	2.69E-02	1.87E-01	8.39E-03	
group_20877	8.69E-01	1.24E-04	7.22E-01	5.46E-02	1.53E-01	2.07E-02	
group_18873	8.69E-01	1.24E-04	9.95E-01	-1.08E-03	1.68E-01	3.76E-04	
group_18579	8.69E-01	2.69E-05	5.81E-02	3.28E-01	1.73E-01	1.10E-01	
group_18540	8.69E-01	4.16E-02	5.43E-01	-6.18E-02	1.01E-01	3.55E-02	
group_18537	8.69E-01	4.16E-02	5.43E-01	-6.18E-02	1.01E-01	3.55E-02	
group_18332	8.72E-01	2.49E-03	7.12E-01	4.08E-02	1.10E-01	2.15E-02	
group_18099	8.69E-01	2.69E-05	5.87E-01	1.19E-01	2.19E-01	3.17E-02	
group_18098	8.69E-01	2.69E-05	6.07E-01	1.07E-01	2.07E-01	3.00E-02	
group_17779	8.69E-01	5.82E-03	2.31E-03	-5.20E-01	1.69E-01	1.76E-01	
group_16728	8.69E-01	1.24E-04	8.27E-01	3.64E-02	1.66E-01	1.27E-02	
group_16675	8.69E-01	1.24E-04	1.56E-01	-2.41E-01	1.70E-01	8.24E-02	
group_16584	8.65E-01	3.23E-02	4.27E-01	-7.82E-02	9.84E-02	4.62E-02	
group_16526	8.69E-01	1.24E-04	8.39E-01	3.42E-02	1.68E-01	1.18E-02	
group_16206	8.69E-01	2.69E-05	1.22E-01	2.59E-01	1.67E-01	8.98E-02	
group_15256	8.69E-01	1.82E-03	1.20E-01	-2.58E-01	1.65E-01	9.04E-02	
group_14096	8.69E-01	5.05E-04	7.17E-01	6.00E-02	1.66E-01	2.11E-02	
group_14084	8.69E-01	1.24E-04	9.38E-01	-1.31E-02	1.68E-01	4.54E-03	
group_13904	8.69E-01	5.15E-06	2.70E-01	2.60E-01	2.36E-01	6.42E-02	bad-chisq
group_13897	8.69E-01	5.05E-04	6.51E-01	7.60E-02	1.68E-01	2.63E-02	
group_13835	8.69E-01	5.05E-04	6.81E-01	-6.92E-02	1.68E-01	2.39E-02	
group_13690	8.69E-01	5.05E-04	7.17E-01	6.00E-02	1.66E-01	2.11E-02	
pcp	8.69E-01	5.15E-06	2.70E-01	2.60E-01	2.36E-01	6.42E-02	bad-chisq
sigK~~~araC	8.69E-01	5.05E-04	6.51E-01	7.60E-02	1.68E-01	2.63E-02	
group_13346	8.69E-01	5.05E-04	6.51E-01	7.60E-02	1.68E-01	2.63E-02	
group_12771	8.69E-01	5.05E-04	6.51E-01	7.60E-02	1.68E-01	2.63E-02	
group_12688	8.69E-01	5.15E-06	2.70E-01	2.60E-01	2.36E-01	6.42E-02	bad-chisq
group_12678	8.69E-01	5.05E-04	6.51E-01	7.60E-02	1.68E-01	2.63E-02	
group_12386	8.69E-01	5.05E-04	2.50E-01	-2.35E-01	2.04E-01	6.70E-02	
group_12343	8.69E-01	1.24E-04	6.22E-01	-1.02E-01	2.06E-01	2.87E-02	
group_12268	8.69E-01	2.69E-05	3.97E-01	1.44E-01	1.69E-01	4.93E-02	
group_12136	8.69E-01	2.69E-05	3.77E-01	1.62E-01	1.84E-01	5.14E-02	
group_12007	8.69E-01	1.24E-04	3.99E-01	1.73E-01	2.04E-01	4.91E-02	
ytfF~~~rhaT~~~eamA	8.69E-01	5.05E-04	6.51E-01	7.60E-02	1.68E-01	2.63E-02	
group_11833	8.69E-01	1.24E-04	3.05E-01	-2.14E-01	2.09E-01	5.97E-02	
group_11812	8.69E-01	1.24E-04	3.92E-01	1.43E-01	1.67E-01	4.98E-02	
group_11470	8.69E-01	2.69E-05	7.30E-01	6.15E-02	1.78E-01	2.01E-02	
group_11403	8.69E-01	5.05E-04	6.51E-01	7.60E-02	1.68E-01	2.63E-02	
group_11389	8.69E-01	5.82E-03	1.99E-04	-6.38E-01	1.69E-01	2.14E-01	
group_11300	8.69E-01	5.05E-04	7.74E-01	4.76E-02	1.66E-01	1.67E-02	
group_11262	8.69E-01	1.24E-04	9.53E-01	-1.09E-02	1.87E-01	3.40E-03	
group_11041	8.69E-01	1.24E-04	3.99E-01	1.73E-01	2.04E-01	4.91E-02	
group_10978	8.69E-01	5.05E-04	5.14E-01	-1.08E-01	1.65E-01	3.80E-02	
group_10919	8.69E-01	1.24E-04	3.99E-01	1.73E-01	2.04E-01	4.91E-02	
group_10655	8.69E-01	1.24E-04	3.05E-01	-2.14E-01	2.09E-01	5.97E-02	
group_10647	8.69E-01	1.24E-04	6.97E-01	6.64E-02	1.70E-01	2.27E-02	
group_10515	8.69E-01	2.69E-05	6.48E-01	1.00E-01	2.20E-01	2.66E-02	
group_10417	8.69E-01	1.24E-04	5.51E-01	-1.26E-01	2.11E-01	3.47E-02	
yfbR	8.69E-01	1.24E-04	7.08E-01	7.88E-02	2.10E-01	2.18E-02	
group_9969	8.69E-01	5.05E-04	6.51E-01	7.60E-02	1.68E-01	2.63E-02	
group_9891	8.72E-01	1.75E-04	8.63E-01	3.20E-02	1.86E-01	1.00E-02	
group_9286	8.69E-01	5.05E-04	7.47E-01	-5.34E-02	1.66E-01	1.88E-02	
group_9132	8.69E-01	1.24E-04	4.21E-01	-1.43E-01	1.77E-01	4.68E-02	
copR	8.69E-01	1.24E-04	5.51E-01	-1.26E-01	2.11E-01	3.47E-02	
group_8353	8.69E-01	1.24E-04	2.31E-01	-2.50E-01	2.09E-01	6.97E-02	
group_8101	8.69E-01	1.24E-04	6.30E-01	-9.95E-02	2.06E-01	2.81E-02	
group_7725	8.69E-01	5.05E-04	6.51E-01	7.60E-02	1.68E-01	2.63E-02	
group_7686	8.69E-01	1.24E-04	7.85E-01	4.57E-02	1.68E-01	1.59E-02	
lysR~~~hdfR	8.69E-01	5.15E-06	6.67E-02	3.38E-01	1.84E-01	1.07E-01	bad-chisq
lldD	8.69E-01	5.82E-03	1.99E-04	-6.38E-01	1.69E-01	2.14E-01	
group_20854	8.65E-01	3.63E-04	8.54E-02	2.10E-01	1.22E-01	1.00E-01	
recD	8.65E-01	4.33E-03	9.38E-01	-9.24E-03	1.19E-01	4.52E-03	
group_18818	8.65E-01	8.78E-05	6.79E-01	6.44E-02	1.56E-01	2.41E-02	
group_18659	8.65E-01	8.78E-05	6.79E-01	6.44E-02	1.56E-01	2.41E-02	
ygfF~~~fabG	8.65E-01	8.78E-05	7.23E-01	-1.06E-01	2.99E-01	2.06E-02	
yxdL~~~lolD	8.65E-01	8.78E-05	7.23E-01	-1.06E-01	2.99E-01	2.06E-02	
group_17066	8.65E-01	4.33E-03	3.19E-03	-4.59E-01	1.55E-01	1.71E-01	
group_16878	8.55E-01	1.74E-03	8.76E-02	1.21E-01	7.04E-02	9.93E-02	
group_16595	8.65E-01	1.33E-03	1.33E-01	-2.70E-01	1.79E-01	8.74E-02	
group_16404	8.59E-01	2.37E-03	3.50E-01	1.29E-01	1.38E-01	5.44E-02	
group_16145	8.65E-01	8.78E-05	8.07E-01	4.60E-02	1.89E-01	1.42E-02	
group_15417	8.65E-01	3.63E-04	8.47E-01	-2.94E-02	1.52E-01	1.12E-02	
group_15402	8.65E-01	1.88E-05	5.49E-01	1.10E-01	1.84E-01	3.49E-02	
group_14872	8.65E-01	8.78E-05	7.23E-01	-1.06E-01	2.99E-01	2.06E-02	
group_14670	8.65E-01	8.78E-05	7.23E-01	-1.06E-01	2.99E-01	2.06E-02	
group_14376	8.65E-01	1.33E-03	8.78E-01	2.33E-02	1.52E-01	8.92E-03	
group_14150	8.65E-01	4.33E-03	7.55E-04	-5.36E-01	1.57E-01	1.94E-01	
group_14093	8.65E-01	1.88E-05	9.54E-01	1.03E-02	1.77E-01	3.39E-03	
group_13775	8.65E-01	4.33E-03	7.55E-04	-5.36E-01	1.57E-01	1.94E-01	
group_13626	8.65E-01	8.78E-05	8.31E-01	-3.45E-02	1.62E-01	1.24E-02	
group_13590	8.65E-01	1.88E-05	4.89E-02	3.00E-01	1.52E-01	1.14E-01	
group_13320	8.65E-01	3.63E-04	3.54E-01	-1.68E-01	1.81E-01	5.40E-02	
group_13313	8.65E-01	4.33E-03	6.22E-01	-7.53E-02	1.53E-01	2.87E-02	
group_13082	8.65E-01	3.63E-04	4.71E-01	-1.11E-01	1.54E-01	4.20E-02	
group_13063	8.65E-01	3.63E-04	5.17E-01	9.97E-02	1.54E-01	3.77E-02	
group_13062	8.65E-01	4.33E-03	3.99E-01	-1.28E-01	1.52E-01	4.91E-02	
group_12636	8.65E-01	4.33E-03	6.22E-01	-7.53E-02	1.53E-01	2.87E-02	
group_12092	8.65E-01	1.33E-03	5.60E-01	-9.12E-02	1.56E-01	3.40E-02	
group_11736	8.65E-01	1.88E-05	2.75E-01	2.01E-01	1.84E-01	6.36E-02	
group_11696	8.65E-01	8.78E-05	7.26E-01	-6.04E-02	1.72E-01	2.04E-02	
yoaK	8.65E-01	3.63E-04	8.74E-01	-2.85E-02	1.80E-01	9.22E-03	
group_11520	8.65E-01	3.63E-04	5.63E-01	-8.85E-02	1.53E-01	3.37E-02	
group_11382	8.65E-01	8.78E-05	8.86E-01	-2.24E-02	1.55E-01	8.38E-03	
group_10710	8.65E-01	3.63E-04	4.68E-01	1.11E-01	1.53E-01	4.23E-02	
group_10667	8.65E-01	8.78E-05	7.26E-01	-6.04E-02	1.72E-01	2.04E-02	
group_10406	8.65E-01	8.78E-05	7.26E-01	-6.04E-02	1.72E-01	2.04E-02	
group_10405	8.65E-01	8.78E-05	7.26E-01	-6.04E-02	1.72E-01	2.04E-02	
group_10254	8.65E-01	1.88E-05	4.44E-01	1.52E-01	1.99E-01	4.46E-02	
group_9939	8.65E-01	1.88E-05	9.54E-01	1.03E-02	1.77E-01	3.39E-03	
group_9907	8.65E-01	3.63E-04	2.59E-02	-3.62E-01	1.62E-01	1.29E-01	
group_8965	8.69E-01	2.69E-05	4.61E-01	1.55E-01	2.11E-01	4.29E-02	
group_8859	8.65E-01	8.78E-05	7.26E-01	-6.04E-02	1.72E-01	2.04E-02	
group_8710	8.65E-01	1.88E-05	9.54E-01	1.03E-02	1.77E-01	3.39E-03	
group_8333	8.65E-01	8.78E-05	6.48E-01	-8.31E-02	1.82E-01	2.66E-02	
group_8219	8.65E-01	1.88E-05	4.44E-01	1.52E-01	1.99E-01	4.46E-02	
group_7976	8.65E-01	1.88E-05	9.54E-01	1.03E-02	1.77E-01	3.39E-03	
group_7303	8.65E-01	3.58E-06	2.56E-01	2.81E-01	2.47E-01	6.61E-02	bad-chisq
group_4749	8.65E-01	1.88E-05	9.54E-01	1.03E-02	1.77E-01	3.39E-03	
group_4661	8.65E-01	4.33E-03	5.36E-02	-2.95E-01	1.52E-01	1.12E-01	
group_4660	8.65E-01	4.33E-03	9.64E-02	-2.52E-01	1.51E-01	9.66E-02	
group_20825	8.52E-01	3.66E-04	6.54E-01	9.02E-02	2.01E-01	2.62E-02	
group_19165	8.62E-01	6.21E-05	6.32E-01	6.57E-02	1.37E-01	2.79E-02	
group_18501	8.62E-01	1.32E-05	6.16E-01	7.57E-02	1.51E-01	2.92E-02	
group_17061	8.52E-01	3.66E-04	7.29E-01	6.92E-02	2.00E-01	2.02E-02	
group_16263	8.62E-01	3.21E-03	9.37E-01	-1.13E-02	1.42E-01	4.63E-03	
group_15667	8.62E-01	2.60E-04	4.43E-01	-1.10E-01	1.43E-01	4.46E-02	
group_15165	8.62E-01	6.21E-05	8.91E-01	-2.18E-02	1.60E-01	7.96E-03	
group_14502	8.62E-01	6.21E-05	8.42E-01	3.34E-02	1.67E-01	1.16E-02	
motB~~~ompA	8.62E-01	2.60E-04	4.59E-01	1.06E-01	1.43E-01	4.32E-02	
group_14119	8.62E-01	6.21E-05	8.90E-01	-2.22E-02	1.60E-01	8.08E-03	
group_13741	8.62E-01	9.68E-04	9.21E-01	-1.62E-02	1.63E-01	5.80E-03	
group_13727	8.62E-01	6.21E-05	8.90E-01	-2.22E-02	1.60E-01	8.08E-03	
group_13693	8.62E-01	9.68E-04	9.21E-01	-1.62E-02	1.63E-01	5.80E-03	
group_13608	8.62E-01	9.68E-04	9.21E-01	-1.62E-02	1.63E-01	5.80E-03	
group_13112	8.62E-01	6.21E-05	8.90E-01	-2.22E-02	1.60E-01	8.08E-03	
group_13058	8.62E-01	1.32E-05	7.10E-01	5.97E-02	1.61E-01	2.16E-02	
group_12769	8.62E-01	9.68E-04	8.12E-01	-3.43E-02	1.44E-01	1.39E-02	
group_12679	8.62E-01	9.68E-04	6.13E-01	7.22E-02	1.43E-01	2.94E-02	
group_12563	8.62E-01	9.68E-04	9.29E-01	1.27E-02	1.42E-01	5.22E-03	
group_12325	8.62E-01	9.68E-04	9.21E-01	-1.62E-02	1.63E-01	5.80E-03	
group_12162	8.62E-01	3.21E-03	5.74E-02	-2.69E-01	1.41E-01	1.10E-01	
cynR~~~lysR	8.62E-01	9.68E-04	7.67E-01	4.24E-02	1.43E-01	1.73E-02	
group_11573	8.62E-01	9.68E-04	7.32E-01	-5.58E-02	1.63E-01	2.00E-02	
group_11151	8.62E-01	3.21E-03	5.74E-02	-2.69E-01	1.41E-01	1.10E-01	
nifQ	8.62E-01	2.60E-04	9.24E-01	-1.57E-02	1.64E-01	5.56E-03	
dipZ	8.62E-01	2.60E-04	7.88E-01	-3.85E-02	1.43E-01	1.57E-02	
group_8995	8.62E-01	9.68E-04	9.15E-01	-1.52E-02	1.43E-01	6.21E-03	
yniC	8.62E-01	2.60E-04	6.47E-01	6.59E-02	1.44E-01	2.67E-02	
group_8849	8.62E-01	6.21E-05	7.86E-01	-4.29E-02	1.58E-01	1.58E-02	
group_8638	8.62E-01	1.32E-05	5.77E-01	1.02E-01	1.83E-01	3.25E-02	
group_8573	8.62E-01	1.32E-05	1.63E-01	2.06E-01	1.47E-01	8.12E-02	
mlrC	8.62E-01	2.60E-04	6.12E-01	-7.93E-02	1.56E-01	2.96E-02	
group_7745	8.62E-01	9.68E-04	7.40E-01	-5.41E-02	1.63E-01	1.93E-02	
group_7618	8.62E-01	1.32E-05	7.22E-01	9.01E-02	2.53E-01	2.07E-02	
group_6338	8.62E-01	1.32E-05	3.81E-02	2.97E-01	1.43E-01	1.20E-01	
group_5706	8.62E-01	6.21E-05	4.09E-01	-1.35E-01	1.63E-01	4.80E-02	
group_5151	8.62E-01	2.60E-04	6.12E-01	-7.93E-02	1.56E-01	2.96E-02	
group_19726	8.59E-01	9.17E-06	3.36E-01	1.54E-01	1.59E-01	5.61E-02	
group_19367	8.52E-01	6.30E-01	7.69E-01	-2.01E-02	6.84E-02	1.71E-02	
adaA~~~alkA~~~araC	8.48E-01	9.34E-01	5.84E-01	3.46E-02	6.32E-02	3.19E-02	
group_18423	8.59E-01	7.13E-03	2.23E-03	-4.18E-01	1.35E-01	1.77E-01	
group_18340	8.59E-01	7.13E-03	2.23E-03	-4.18E-01	1.35E-01	1.77E-01	
group_17825	8.59E-01	1.86E-04	6.08E-01	-7.97E-02	1.55E-01	2.99E-02	
group_17332	8.59E-01	9.17E-06	4.19E-01	1.70E-01	2.10E-01	4.70E-02	
group_17062	8.48E-01	9.32E-04	6.66E-01	-7.66E-02	1.77E-01	2.52E-02	
group_15597	8.59E-01	2.37E-03	2.83E-01	-1.43E-01	1.33E-01	6.25E-02	
group_15131	8.59E-01	2.37E-03	1.11E-01	-2.39E-01	1.50E-01	9.26E-02	
group_14819	8.59E-01	2.37E-03	1.11E-01	-2.39E-01	1.50E-01	9.26E-02	
marR~~~mhqR	8.48E-01	1.40E-02	7.19E-01	2.46E-02	6.83E-02	2.09E-02	
group_14596	8.59E-01	2.37E-03	1.11E-01	-2.39E-01	1.50E-01	9.26E-02	
group_14318	8.59E-01	2.37E-03	1.11E-01	-2.39E-01	1.50E-01	9.26E-02	
group_14020	8.59E-01	2.37E-03	1.11E-01	-2.39E-01	1.50E-01	9.26E-02	
group_13456	8.59E-01	7.02E-04	5.51E-01	9.03E-02	1.51E-01	3.47E-02	
group_13355	8.59E-01	1.86E-04	2.88E-01	-1.50E-01	1.41E-01	6.19E-02	
group_13081	8.59E-01	4.37E-05	6.51E-01	-7.06E-02	1.56E-01	2.64E-02	
group_13030	8.59E-01	7.02E-04	2.79E-01	-1.47E-01	1.36E-01	6.30E-02	
group_12626	8.59E-01	2.37E-03	1.69E-01	-1.90E-01	1.38E-01	8.01E-02	
group_12583	8.59E-01	1.92E-02	5.90E-02	-2.50E-01	1.32E-01	1.10E-01	
group_12512	8.59E-01	1.71E-06	2.08E-01	1.78E-01	1.41E-01	7.33E-02	bad-chisq
group_12382	8.59E-01	9.17E-06	6.27E-01	7.21E-02	1.48E-01	2.83E-02	
