variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_12172	2.57E-01	3.89E-05	1.53E-01	-2.08E-01	1.45E-01	8.28E-02	
group_11170	2.57E-01	3.89E-05	1.53E-01	-2.08E-01	1.45E-01	8.28E-02	
group_10622	2.57E-01	2.62E-06	7.70E-01	5.18E-02	1.77E-01	1.69E-02	
group_9608	2.57E-01	3.89E-05	1.53E-01	-2.08E-01	1.45E-01	8.28E-02	
group_9571	2.57E-01	3.89E-05	1.53E-01	-2.08E-01	1.45E-01	8.28E-02	
group_9462	2.57E-01	1.50E-01	6.35E-01	-4.28E-02	9.01E-02	2.75E-02	
group_8943	2.57E-01	1.50E-01	6.35E-01	-4.28E-02	9.01E-02	2.75E-02	
group_7117	2.57E-01	3.89E-05	1.53E-01	-2.08E-01	1.45E-01	8.28E-02	
group_7070	2.57E-01	3.89E-05	1.53E-01	-2.08E-01	1.45E-01	8.28E-02	
group_7069	2.57E-01	3.89E-05	1.53E-01	-2.08E-01	1.45E-01	8.28E-02	
group_6759	2.57E-01	3.89E-05	1.53E-01	-2.08E-01	1.45E-01	8.28E-02	
group_6096	2.57E-01	1.50E-01	6.35E-01	-4.28E-02	9.01E-02	2.75E-02	
epsC	2.57E-01	1.50E-01	6.35E-01	-4.28E-02	9.01E-02	2.75E-02	
group_3749	2.57E-01	7.29E-10	9.19E-03	3.36E-01	1.28E-01	1.50E-01	bad-chisq
group_19967	2.50E-01	2.70E-02	6.33E-01	4.41E-02	9.23E-02	2.77E-02	
group_17034	2.50E-01	1.96E-03	4.86E-02	-1.34E-01	6.76E-02	1.14E-01	
group_16219	2.53E-01	5.16E-01	7.35E-01	-2.95E-02	8.70E-02	1.97E-02	
group_15134	2.53E-01	5.18E-05	1.80E-01	-1.80E-01	1.34E-01	7.77E-02	
group_15011	2.53E-01	5.18E-05	1.80E-01	-1.80E-01	1.34E-01	7.77E-02	
group_14822	2.53E-01	5.18E-05	1.80E-01	-1.80E-01	1.34E-01	7.77E-02	
group_14602	2.53E-01	5.18E-05	1.80E-01	-1.80E-01	1.34E-01	7.77E-02	
group_14320	2.53E-01	5.18E-05	1.80E-01	-1.80E-01	1.34E-01	7.77E-02	
group_14027	2.53E-01	5.18E-05	1.80E-01	-1.80E-01	1.34E-01	7.77E-02	
group_13670	2.50E-01	8.83E-01	5.45E-01	5.45E-02	8.99E-02	3.51E-02	
group_13517	2.53E-01	5.18E-05	1.80E-01	-1.80E-01	1.34E-01	7.77E-02	
group_13484	2.50E-01	1.96E-03	8.98E-02	1.48E-01	8.68E-02	9.81E-02	
group_11566	2.50E-01	8.83E-01	5.45E-01	5.45E-02	8.99E-02	3.51E-02	
group_11358	2.53E-01	8.31E-07	6.35E-01	5.98E-02	1.26E-01	2.75E-02	
shlB~~~hlyB	2.53E-01	8.31E-07	7.82E-01	3.08E-02	1.11E-01	1.61E-02	
group_11319	2.53E-01	1.78E-07	8.35E-02	1.76E-01	1.01E-01	1.00E-01	
group_10717	2.53E-01	5.16E-01	3.06E-01	8.75E-02	8.53E-02	5.93E-02	
group_10513	2.53E-01	1.05E-09	1.32E-02	3.15E-01	1.26E-01	1.43E-01	bad-chisq
group_9835	2.53E-01	1.78E-07	8.35E-02	1.76E-01	1.01E-01	1.00E-01	
group_9572	2.53E-01	5.18E-05	1.79E-01	-1.80E-01	1.34E-01	7.78E-02	
group_9392	2.53E-01	5.18E-05	1.08E-01	-2.24E-01	1.39E-01	9.29E-02	
group_9200	2.50E-01	8.83E-01	5.45E-01	5.45E-02	8.99E-02	3.51E-02	
group_8631	2.53E-01	1.05E-09	1.32E-02	3.15E-01	1.26E-01	1.43E-01	bad-chisq
group_7645	2.50E-01	8.83E-01	5.45E-01	5.45E-02	8.99E-02	3.51E-02	
group_5612	2.53E-01	1.05E-09	1.32E-02	3.15E-01	1.26E-01	1.43E-01	bad-chisq
group_5465	2.50E-01	8.83E-01	5.45E-01	5.45E-02	8.99E-02	3.51E-02	
arfA	2.50E-01	1.96E-03	8.98E-02	1.48E-01	8.68E-02	9.81E-02	
group_4398	2.50E-01	8.83E-01	5.45E-01	5.45E-02	8.99E-02	3.51E-02	
group_3052	2.50E-01	1.96E-03	8.98E-02	1.48E-01	8.68E-02	9.81E-02	
group_19844	2.50E-01	2.47E-07	8.93E-03	4.75E-01	1.81E-01	1.51E-01	
group_17189	2.50E-01	8.94E-09	1.04E-01	1.81E-01	1.11E-01	9.40E-02	
group_16078	2.50E-01	2.47E-07	5.08E-02	3.54E-01	1.81E-01	1.13E-01	
group_14841	2.50E-01	2.47E-07	4.96E-01	6.29E-02	9.23E-02	3.94E-02	
group_13662	2.50E-01	2.47E-07	4.25E-01	7.51E-02	9.40E-02	4.62E-02	
group_13582	2.50E-01	1.14E-06	8.20E-01	2.11E-02	9.23E-02	1.32E-02	
group_13434	2.47E-01	5.97E-01	9.07E-01	9.41E-03	8.01E-02	6.81E-03	
group_12290	2.50E-01	4.90E-08	2.82E-01	1.18E-01	1.10E-01	6.23E-02	
group_10364	2.50E-01	1.50E-09	2.16E-02	2.74E-01	1.19E-01	1.33E-01	bad-chisq
group_10017	2.50E-01	1.50E-09	2.16E-02	2.74E-01	1.19E-01	1.33E-01	bad-chisq
group_9917	2.50E-01	1.50E-09	2.16E-02	2.74E-01	1.19E-01	1.33E-01	bad-chisq
group_8512	2.50E-01	2.28E-04	4.30E-01	-1.12E-01	1.42E-01	4.57E-02	
group_8417	2.50E-01	1.50E-09	2.16E-02	2.74E-01	1.19E-01	1.33E-01	bad-chisq
group_7802	2.50E-01	1.50E-09	2.16E-02	2.74E-01	1.19E-01	1.33E-01	bad-chisq
group_7667	2.50E-01	1.50E-09	2.16E-02	2.74E-01	1.19E-01	1.33E-01	bad-chisq
group_7502	2.50E-01	2.47E-07	1.13E-01	1.60E-01	1.01E-01	9.16E-02	
group_5347	2.50E-01	1.50E-09	2.16E-02	2.74E-01	1.19E-01	1.33E-01	bad-chisq
group_4974	2.50E-01	1.91E-05	6.42E-01	-5.15E-02	1.11E-01	2.69E-02	
group_4807	2.47E-01	3.41E-01	8.40E-01	1.83E-02	9.06E-02	1.17E-02	
group_4432	2.50E-01	1.50E-09	2.16E-02	2.74E-01	1.19E-01	1.33E-01	bad-chisq
group_3764	2.50E-01	1.50E-09	2.16E-02	2.74E-01	1.19E-01	1.33E-01	bad-chisq
group_20812	2.47E-01	2.11E-02	5.07E-01	-6.53E-02	9.81E-02	3.85E-02	
group_20811	2.47E-01	2.11E-02	5.07E-01	-6.53E-02	9.81E-02	3.85E-02	
group_20764	2.47E-01	2.11E-02	5.07E-01	-6.53E-02	9.81E-02	3.85E-02	
group_20019	2.47E-01	9.50E-01	1.83E-01	1.02E-01	7.62E-02	7.71E-02	
group_20017	2.47E-01	9.50E-01	1.83E-01	1.02E-01	7.62E-02	7.71E-02	
group_16677	2.47E-01	1.57E-06	7.50E-01	3.18E-02	9.98E-02	1.85E-02	
group_16609	2.47E-01	1.57E-06	9.78E-02	2.09E-01	1.26E-01	9.58E-02	
group_12509	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_11654	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_10548	2.47E-01	6.87E-08	6.95E-01	4.41E-02	1.12E-01	2.28E-02	
group_10343	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_10023	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
trbK~~~eexN	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_9794	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_8384	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_8270	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_8187	2.47E-01	2.62E-01	8.83E-01	1.23E-02	8.36E-02	8.50E-03	
group_7820	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_7567	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_7482	2.43E-01	1.83E-02	3.83E-02	1.83E-01	8.79E-02	1.20E-01	
group_7455	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_5303	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_5302	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_5140	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_5032	2.47E-01	2.62E-01	8.83E-01	1.23E-02	8.36E-02	8.50E-03	
tar	2.47E-01	9.10E-05	1.32E-02	-3.08E-01	1.24E-01	1.43E-01	
group_3654	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_3282	2.47E-01	1.27E-08	1.58E-01	1.80E-01	1.27E-01	8.17E-02	
group_19957	2.43E-01	3.05E-09	2.94E-02	3.12E-01	1.43E-01	1.26E-01	bad-chisq
group_19926	2.43E-01	9.61E-08	1.47E-01	1.45E-01	9.99E-02	8.40E-02	
group_19308	2.43E-01	3.05E-09	2.94E-02	3.12E-01	1.43E-01	1.26E-01	bad-chisq
group_19257	2.43E-01	4.74E-07	9.47E-01	-6.92E-03	1.04E-01	3.84E-03	
group_19146	2.43E-01	9.61E-08	6.68E-02	1.87E-01	1.02E-01	1.06E-01	
group_16244	2.43E-01	3.53E-02	8.25E-01	2.12E-02	9.59E-02	1.28E-02	
group_16130	2.43E-01	3.53E-02	8.25E-01	2.12E-02	9.59E-02	1.28E-02	
group_13886	2.43E-01	4.74E-07	2.34E-01	3.22E-01	2.70E-01	6.89E-02	
group_13858	2.43E-01	1.20E-04	8.62E-01	2.73E-02	1.57E-01	1.01E-02	
group_13416	2.43E-01	9.61E-08	3.93E-01	1.15E-01	1.34E-01	4.95E-02	
group_13014	2.43E-01	9.61E-08	1.51E-01	1.49E-01	1.03E-01	8.30E-02	
group_12974	2.40E-01	5.73E-02	2.30E-01	-1.22E-01	1.02E-01	6.94E-02	
group_12625	2.40E-01	5.73E-02	9.41E-01	-6.75E-03	9.12E-02	4.29E-03	
group_12367	2.40E-01	2.93E-06	6.55E-01	-4.71E-02	1.05E-01	2.59E-02	
group_12093	2.43E-01	7.78E-02	5.39E-01	5.20E-02	8.45E-02	3.56E-02	
group_11980	2.43E-01	8.94E-06	4.28E-01	1.02E-01	1.29E-01	4.59E-02	
group_10100	2.43E-01	4.74E-07	5.48E-01	1.79E-01	2.97E-01	3.48E-02	
group_9365	2.43E-01	4.74E-07	1.79E-01	2.07E-01	1.54E-01	7.78E-02	
group_5442	2.40E-01	3.15E-01	1.45E-01	-1.17E-01	8.04E-02	8.43E-02	
group_20004	2.40E-01	6.24E-01	5.50E-02	1.45E-01	7.51E-02	1.11E-01	
group_19704	2.40E-01	1.21E-05	6.75E-01	-6.05E-02	1.44E-01	2.43E-02	
group_19379	2.40E-01	6.54E-07	9.83E-01	2.05E-03	9.85E-02	1.21E-03	
group_19309	2.37E-01	8.99E-02	8.29E-03	-2.04E-01	7.66E-02	1.52E-01	
group_18227	2.40E-01	2.51E-08	3.67E-02	2.49E-01	1.19E-01	1.21E-01	
group_17565	2.40E-01	6.54E-07	3.89E-01	2.20E-01	2.55E-01	4.99E-02	
group_16072	2.40E-01	2.93E-06	8.50E-01	-4.49E-02	2.37E-01	1.10E-02	
group_13704	2.40E-01	1.58E-04	5.12E-02	-3.07E-01	1.57E-01	1.13E-01	
group_13623	2.40E-01	1.58E-04	5.12E-02	-3.07E-01	1.57E-01	1.13E-01	
group_13621	2.40E-01	1.58E-04	5.12E-02	-3.07E-01	1.57E-01	1.13E-01	
group_13495	2.40E-01	2.93E-06	1.51E-01	1.85E-01	1.28E-01	8.32E-02	
group_13074	2.40E-01	1.58E-04	5.12E-02	-3.07E-01	1.57E-01	1.13E-01	
group_13072	2.40E-01	1.58E-04	5.12E-02	-3.07E-01	1.57E-01	1.13E-01	
group_12754	2.40E-01	2.93E-06	5.04E-01	-8.34E-02	1.25E-01	3.87E-02	
group_12456	2.40E-01	6.54E-07	6.92E-01	1.84E-01	4.63E-01	2.30E-02	
group_12337	2.40E-01	1.58E-04	5.12E-02	-3.07E-01	1.57E-01	1.13E-01	
group_12284	2.37E-01	4.27E-01	6.36E-01	-3.75E-02	7.91E-02	2.74E-02	
group_12277	2.40E-01	2.51E-08	7.90E-02	1.88E-01	1.07E-01	1.02E-01	
group_11567	2.40E-01	6.54E-07	6.92E-01	1.84E-01	4.63E-01	2.30E-02	
group_10379	2.40E-01	1.21E-05	1.78E-01	2.58E-01	1.91E-01	7.80E-02	
group_8725	2.37E-01	2.16E-02	6.53E-01	-4.25E-02	9.43E-02	2.61E-02	
intA	2.40E-01	1.34E-07	8.31E-01	2.55E-02	1.19E-01	1.24E-02	
group_7112	2.40E-01	6.54E-07	6.92E-01	1.84E-01	4.63E-01	2.30E-02	
group_5352	2.40E-01	6.54E-07	6.92E-01	1.84E-01	4.63E-01	2.30E-02	
group_4877	2.40E-01	6.54E-07	6.92E-01	1.84E-01	4.63E-01	2.30E-02	
group_20337	2.37E-01	1.62E-05	2.66E-01	-2.08E-01	1.87E-01	6.45E-02	
group_20335	2.37E-01	1.62E-05	2.66E-01	-2.08E-01	1.87E-01	6.45E-02	
group_19956	2.37E-01	9.73E-10	1.90E-03	4.13E-01	1.32E-01	1.79E-01	bad-chisq
group_19276	2.37E-01	3.99E-06	6.09E-01	5.87E-02	1.15E-01	2.96E-02	
group_19256	2.37E-01	9.00E-07	8.76E-01	-1.57E-02	1.00E-01	9.07E-03	
group_19030	2.30E-01	5.01E-01	4.33E-01	-6.86E-02	8.73E-02	4.55E-02	
group_17995	2.37E-01	3.53E-08	2.26E-01	1.44E-01	1.18E-01	7.02E-02	
group_16349	2.33E-01	3.55E-01	3.76E-01	7.97E-02	8.98E-02	5.13E-02	
group_14945	2.37E-01	5.72E-07	4.14E-01	-2.10E-01	2.56E-01	4.73E-02	
group_13706	2.37E-01	2.07E-04	2.73E-02	-3.39E-01	1.53E-01	1.27E-01	
group_10891	2.33E-01	1.36E-01	3.96E-01	-7.97E-02	9.39E-02	4.91E-02	
group_9832	2.37E-01	1.86E-07	1.95E-01	1.45E-01	1.12E-01	7.51E-02	
group_9172	2.33E-01	1.36E-01	3.96E-01	-7.97E-02	9.39E-02	4.91E-02	
group_9169	2.33E-01	1.36E-01	3.96E-01	-7.97E-02	9.39E-02	4.91E-02	
torD	2.37E-01	9.00E-07	8.58E-01	4.90E-02	2.74E-01	1.04E-02	
group_6819	2.37E-01	1.86E-07	5.37E-02	6.30E-01	3.26E-01	1.11E-01	
group_6416	2.33E-01	1.36E-01	3.96E-01	-7.97E-02	9.39E-02	4.91E-02	
group_4544	2.37E-01	9.00E-07	6.58E-01	-9.75E-02	2.20E-01	2.56E-02	
group_4521	2.33E-01	5.33E-01	5.07E-01	-4.20E-02	6.31E-02	3.85E-02	
group_20683	2.33E-01	4.93E-08	6.76E-02	2.35E-01	1.28E-01	1.06E-01	
group_18010	2.33E-01	8.64E-09	2.06E-02	3.10E-01	1.33E-01	1.34E-01	bad-chisq
group_16230	2.33E-01	1.23E-06	9.39E-01	1.64E-02	2.15E-01	4.41E-03	
group_14803	2.30E-01	5.15E-03	5.57E-02	-1.36E-01	7.07E-02	1.11E-01	
group_13511	2.33E-01	2.58E-07	1.07E-01	1.33E-01	8.22E-02	9.32E-02	
group_12819	2.33E-01	1.23E-06	1.53E-01	1.67E-01	1.17E-01	8.27E-02	
group_11968	2.30E-01	9.47E-01	7.77E-01	2.05E-02	7.24E-02	1.64E-02	
group_11456	2.33E-01	2.58E-07	1.92E-01	3.01E-01	2.30E-01	7.55E-02	
group_11125	2.33E-01	2.58E-07	1.92E-01	3.01E-01	2.30E-01	7.55E-02	
group_9958	2.33E-01	1.23E-06	9.22E-01	2.13E-02	2.16E-01	5.70E-03	
group_9896	2.33E-01	5.41E-06	4.50E-01	-1.25E-01	1.66E-01	4.38E-02	
group_9757	2.33E-01	7.00E-03	1.00E-01	-1.26E-01	7.65E-02	9.52E-02	
group_9217	2.33E-01	2.58E-07	1.92E-01	3.01E-01	2.30E-01	7.55E-02	
group_8522	2.33E-01	1.26E-01	6.37E-01	4.03E-02	8.53E-02	2.74E-02	
group_7731	2.33E-01	2.58E-07	4.63E-02	4.27E-01	2.14E-01	1.15E-01	
group_7637	2.33E-01	1.23E-06	9.22E-01	2.12E-02	2.15E-01	5.70E-03	
group_6558	2.33E-01	2.58E-07	4.63E-02	4.27E-01	2.14E-01	1.15E-01	
group_4573	2.30E-01	7.11E-01	1.71E-01	-8.54E-02	6.22E-02	7.93E-02	
group_4281	2.33E-01	2.58E-07	1.92E-01	3.01E-01	2.30E-01	7.55E-02	
group_4203	2.33E-01	1.23E-06	9.37E-01	1.71E-02	2.15E-01	4.60E-03	
group_4140	2.33E-01	2.58E-07	4.63E-02	4.27E-01	2.14E-01	1.15E-01	
group_3739	2.33E-01	2.58E-07	1.92E-01	3.01E-01	2.30E-01	7.55E-02	
group_3667	2.33E-01	2.58E-07	1.92E-01	3.01E-01	2.30E-01	7.55E-02	
group_3612	2.33E-01	1.23E-06	9.22E-01	2.12E-02	2.15E-01	5.70E-03	
group_3371	2.33E-01	1.23E-06	9.37E-01	1.71E-02	2.15E-01	4.60E-03	
group_3346	2.33E-01	2.58E-07	1.92E-01	3.01E-01	2.30E-01	7.55E-02	
gsiD	2.33E-01	2.58E-07	1.92E-01	3.01E-01	2.30E-01	7.55E-02	
group_19986	2.30E-01	7.32E-06	9.11E-01	2.10E-02	1.88E-01	6.47E-03	
group_19189	2.30E-01	1.22E-08	2.48E-02	3.12E-01	1.38E-01	1.30E-01	bad-chisq
group_17105	2.30E-01	1.69E-06	2.42E-01	1.80E-01	1.53E-01	6.77E-02	
group_15401	2.27E-01	4.50E-04	4.00E-02	-1.48E-01	7.17E-02	1.19E-01	
group_10868	2.30E-01	6.88E-08	3.31E-03	6.30E-01	2.13E-01	1.69E-01	
group_9428	2.30E-01	2.91E-05	9.28E-01	1.21E-02	1.34E-01	5.25E-03	
group_8793	2.30E-01	5.89E-01	9.87E-02	1.26E-01	7.58E-02	9.55E-02	
group_8174	2.30E-01	2.91E-05	9.28E-01	1.21E-02	1.34E-01	5.25E-03	
group_6987	2.30E-01	3.57E-07	5.87E-01	1.30E-01	2.40E-01	3.15E-02	
group_6821	2.30E-01	2.91E-05	9.28E-01	1.21E-02	1.34E-01	5.25E-03	
group_5015	2.30E-01	2.91E-05	9.28E-01	1.21E-02	1.34E-01	5.25E-03	
spoVK	2.30E-01	2.91E-05	9.28E-01	1.21E-02	1.34E-01	5.25E-03	
group_20296	2.27E-01	4.45E-01	7.27E-01	-3.12E-02	8.91E-02	2.03E-02	
group_20294	2.27E-01	4.45E-01	7.27E-01	-3.12E-02	8.91E-02	2.03E-02	
group_20220	2.27E-01	4.45E-01	7.27E-01	-3.12E-02	8.91E-02	2.03E-02	
group_20044	2.27E-01	4.45E-01	7.27E-01	-3.12E-02	8.91E-02	2.03E-02	
group_19842	2.27E-01	8.80E-01	1.51E-01	1.13E-01	7.83E-02	8.31E-02	
group_19609	2.27E-01	2.30E-06	9.91E-01	1.88E-03	1.70E-01	6.40E-04	
group_15162	2.27E-01	1.71E-08	5.51E-03	5.97E-01	2.13E-01	1.60E-01	bad-chisq
group_10146	2.27E-01	1.71E-01	9.68E-02	1.22E-01	7.34E-02	9.61E-02	
group_7764	2.27E-01	1.71E-08	2.75E-02	4.32E-01	1.95E-01	1.27E-01	bad-chisq
group_4312	2.27E-01	1.71E-08	2.75E-02	4.32E-01	1.95E-01	1.27E-01	bad-chisq
group_4252	2.27E-01	9.58E-08	3.46E-01	1.20E-01	1.27E-01	5.46E-02	
group_1761	2.27E-01	9.58E-08	3.46E-01	1.20E-01	1.27E-01	5.46E-02	
group_29520	2.23E-01	1.83E-04	2.88E-01	-1.53E-01	1.44E-01	6.16E-02	
group_29519	2.23E-01	1.83E-04	2.88E-01	-1.53E-01	1.44E-01	6.16E-02	
group_22967	2.23E-01	6.76E-07	9.47E-01	1.38E-02	2.08E-01	3.84E-03	
group_21796	2.23E-01	2.39E-08	6.04E-02	3.20E-01	1.70E-01	1.09E-01	bad-chisq
group_20838	2.20E-01	1.28E-02	3.52E-02	-1.56E-01	7.36E-02	1.22E-01	
group_20478	2.23E-01	3.92E-01	5.96E-01	-4.76E-02	8.98E-02	3.07E-02	
group_19473	2.23E-01	1.33E-07	1.42E-01	2.54E-01	1.72E-01	8.49E-02	
group_19192	2.23E-01	1.33E-05	9.99E-01	2.37E-04	1.46E-01	9.42E-05	
group_17967	2.20E-01	1.28E-02	3.94E-01	7.60E-02	8.89E-02	4.94E-02	
group_17776	2.20E-01	1.28E-02	3.94E-01	7.60E-02	8.89E-02	4.94E-02	
group_17775	2.20E-01	1.28E-02	3.94E-01	7.60E-02	8.89E-02	4.94E-02	
group_17419	2.20E-01	1.28E-02	3.94E-01	7.60E-02	8.89E-02	4.94E-02	
mdtN	2.23E-01	9.49E-01	6.05E-01	4.75E-02	9.18E-02	3.00E-02	
mdtO	2.23E-01	9.49E-01	6.05E-01	4.75E-02	9.18E-02	3.00E-02	
group_16576	2.23E-01	9.49E-01	6.05E-01	4.75E-02	9.18E-02	3.00E-02	
group_15560	2.20E-01	1.43E-05	4.80E-03	-2.15E-01	7.55E-02	1.62E-01	
group_12543	2.23E-01	1.33E-07	1.31E-02	3.93E-01	1.58E-01	1.43E-01	
group_12108	2.23E-01	1.10E-01	1.58E-01	1.20E-01	8.50E-02	8.17E-02	
group_11386	2.23E-01	1.33E-07	1.89E-01	2.55E-01	1.93E-01	7.61E-02	
group_11344	2.20E-01	7.39E-01	7.06E-01	-2.98E-02	7.90E-02	2.18E-02	
group_10610	2.23E-01	7.11E-01	1.47E-01	1.14E-01	7.84E-02	8.40E-02	
group_9941	2.23E-01	1.33E-07	1.89E-01	2.55E-01	1.93E-01	7.61E-02	
group_8785	2.23E-01	4.99E-01	6.11E-02	1.44E-01	7.65E-02	1.08E-01	
group_19608	2.20E-01	4.26E-06	5.85E-01	-1.15E-01	2.10E-01	3.16E-02	
group_19380	2.20E-01	3.33E-08	1.11E-01	2.17E-01	1.36E-01	9.23E-02	bad-chisq
group_19240	2.20E-01	7.77E-01	1.14E-01	1.23E-01	7.75E-02	9.14E-02	
group_17650	2.17E-01	9.52E-03	7.78E-01	2.46E-02	8.71E-02	1.63E-02	
group_16612	2.20E-01	6.38E-04	6.12E-03	-1.99E-01	7.20E-02	1.58E-01	
group_16163	2.20E-01	1.78E-05	5.72E-01	-9.98E-02	1.76E-01	3.28E-02	
group_13488	2.17E-01	9.10E-01	3.94E-01	-5.15E-02	6.03E-02	4.94E-02	
group_12410	2.13E-01	9.14E-01	4.02E-01	-7.49E-02	8.93E-02	4.85E-02	
group_10872	2.20E-01	6.81E-02	4.83E-01	5.74E-02	8.16E-02	4.07E-02	
group_10246	2.20E-01	7.39E-01	4.99E-01	6.48E-02	9.58E-02	3.92E-02	
group_9993	2.20E-01	3.42E-01	1.53E-01	1.53E-01	1.07E-01	8.27E-02	
group_9121	2.20E-01	3.33E-08	8.81E-02	4.51E-01	2.64E-01	9.86E-02	bad-chisq
group_8086	2.20E-01	1.84E-07	5.78E-01	1.09E-01	1.96E-01	3.23E-02	
group_7325	2.17E-01	1.80E-02	1.80E-01	1.27E-01	9.44E-02	7.77E-02	
group_4210	2.20E-01	3.33E-08	1.30E-01	3.09E-01	2.03E-01	8.76E-02	bad-chisq
group_3242	2.20E-01	3.33E-08	1.30E-01	3.09E-01	2.03E-01	8.76E-02	bad-chisq
group_22085	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_21574	2.17E-01	1.27E-06	8.11E-01	5.50E-02	2.30E-01	1.38E-02	
group_21393	2.17E-01	2.54E-07	8.09E-01	6.04E-02	2.50E-01	1.40E-02	
group_17207	2.17E-01	4.64E-08	1.00E-02	5.93E-01	2.29E-01	1.48E-01	bad-chisq
group_16351	2.17E-01	8.44E-01	3.22E-01	7.86E-02	7.93E-02	5.73E-02	
group_11378	2.17E-01	1.27E-06	5.96E-02	3.35E-01	1.77E-01	1.09E-01	
group_10598	2.13E-01	3.81E-02	4.42E-01	-6.02E-02	7.83E-02	4.45E-02	
group_7997	2.17E-01	1.27E-06	8.11E-01	5.50E-02	2.30E-01	1.38E-02	
group_7803	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_7549	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_7102	2.17E-01	2.54E-07	5.51E-01	1.32E-01	2.20E-01	3.46E-02	
group_6866	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_6405	2.17E-01	2.54E-07	5.51E-01	1.32E-01	2.20E-01	3.46E-02	
group_5363	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_4772	2.17E-01	1.27E-06	8.11E-01	5.50E-02	2.30E-01	1.38E-02	
group_4612	2.17E-01	1.27E-06	8.11E-01	5.50E-02	2.30E-01	1.38E-02	
tadE	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_4335	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_4327	2.17E-01	2.54E-07	4.35E-01	1.32E-01	1.69E-01	4.52E-02	
group_4298	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_4164	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_4135	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_4006	2.17E-01	1.27E-06	8.11E-01	5.50E-02	2.30E-01	1.38E-02	
group_3798	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
ybhO~~~clsB	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_3199	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_3198	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_3147	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_3075	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_2213	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_1510	2.17E-01	1.27E-06	8.11E-01	5.50E-02	2.30E-01	1.38E-02	
group_957	2.17E-01	2.54E-07	5.78E-01	2.30E-01	4.14E-01	3.22E-02	
group_291	2.17E-01	1.27E-06	8.11E-01	5.50E-02	2.30E-01	1.38E-02	
group_23103	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_22907	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_22798	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_22589	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_22483	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_22455	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_22322	2.13E-01	3.50E-07	7.63E-01	7.97E-02	2.64E-01	1.75E-02	
