variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_8952	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_8434	9.09E-02	7.66E-04	9.85E-01	-5.94E-03	3.19E-01	1.09E-03	bad-chisq
group_7282	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_7063	8.75E-02	8.30E-01	8.25E-02	1.94E-01	1.11E-01	1.01E-01	
group_6598	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_6562	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_6145	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_5459	9.09E-02	9.38E-01	1.12E-01	1.60E-01	1.01E-01	9.24E-02	
group_5299	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_4745	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_4654	9.09E-02	3.34E-03	3.23E-01	-9.34E-02	9.44E-02	5.75E-02	
group_4296	9.09E-02	3.48E-01	3.75E-01	1.02E-01	1.14E-01	5.16E-02	
group_4211	9.09E-02	3.34E-03	2.42E-01	-2.29E-01	1.95E-01	6.81E-02	
group_3464	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_3297	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_2907	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_2091	8.75E-02	1.26E-01	2.62E-01	-1.15E-01	1.02E-01	6.53E-02	
group_1243	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_996	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_644	9.09E-02	3.34E-03	3.23E-01	-9.34E-02	9.44E-02	5.75E-02	
group_477	8.75E-02	5.14E-01	4.77E-01	6.53E-02	9.17E-02	4.14E-02	
group_23982	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_23866	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_23510	8.75E-02	1.62E-02	7.84E-01	-4.43E-02	1.61E-01	1.60E-02	
group_23346	8.75E-02	4.48E-03	3.70E-01	-1.74E-01	1.93E-01	5.22E-02	
group_22106	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_21159	8.42E-02	6.01E-03	4.35E-01	-7.46E-02	9.54E-02	4.55E-02	
group_21061	8.75E-02	8.30E-01	6.81E-01	-4.50E-02	1.09E-01	2.40E-02	
group_20669	8.75E-02	2.75E-01	3.70E-01	8.16E-02	9.08E-02	5.23E-02	
group_20128	8.75E-02	1.04E-03	9.57E-01	-2.02E-02	3.75E-01	3.13E-03	bad-chisq
group_19965	8.75E-02	2.75E-01	6.84E-01	4.14E-02	1.01E-01	2.37E-02	
gamR	8.75E-02	1.04E-03	9.57E-01	-2.02E-02	3.75E-01	3.13E-03	bad-chisq
group_19312	8.75E-02	4.48E-03	2.81E-01	-1.71E-01	1.58E-01	6.28E-02	
group_18235	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_18026	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_17771	8.75E-02	2.75E-01	4.56E-01	-6.96E-02	9.32E-02	4.34E-02	
group_17737	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_17736	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_17249	8.08E-02	1.91E-03	3.91E-02	-2.15E-01	1.04E-01	1.20E-01	bad-chisq
group_17248	8.08E-02	1.91E-03	3.91E-02	-2.15E-01	1.04E-01	1.20E-01	bad-chisq
group_16794	8.75E-02	4.48E-03	1.57E-01	-2.29E-01	1.62E-01	8.22E-02	
group_16519	8.08E-02	1.91E-03	3.91E-02	-2.15E-01	1.04E-01	1.20E-01	bad-chisq
group_16464	8.75E-02	1.25E-01	6.92E-03	2.56E-01	9.43E-02	1.56E-01	
group_16428	8.75E-02	4.93E-02	5.51E-01	-5.37E-02	8.99E-02	3.47E-02	
vapC~~~vapC2	8.42E-02	6.01E-03	9.69E-03	-2.82E-01	1.08E-01	1.50E-01	
group_16237	8.08E-02	9.42E-01	4.98E-01	6.40E-02	9.45E-02	3.94E-02	
group_15932	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_15911	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_15885	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_15862	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_15835	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_15759	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_15712	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_15614	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_15447	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_15193	8.75E-02	1.62E-02	6.35E-01	-6.98E-02	1.47E-01	2.76E-02	
fatB	8.75E-02	1.62E-02	6.35E-01	-6.98E-02	1.47E-01	2.76E-02	
yclP	8.75E-02	1.62E-02	6.35E-01	-6.98E-02	1.47E-01	2.76E-02	
group_14714	8.75E-02	1.62E-02	6.35E-01	-6.98E-02	1.47E-01	2.76E-02	
group_14587	8.75E-02	1.04E-03	7.52E-01	4.92E-02	1.55E-01	1.84E-02	bad-chisq
fatD	8.75E-02	1.62E-02	6.35E-01	-6.98E-02	1.47E-01	2.76E-02	
group_14316	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_14282	8.75E-02	2.75E-01	9.88E-01	-1.38E-03	8.92E-02	9.03E-04	
group_14186	8.75E-02	1.62E-02	6.35E-01	-6.98E-02	1.47E-01	2.76E-02	
group_14014	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_13913	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_13833	8.75E-02	1.62E-02	6.35E-01	-6.98E-02	1.47E-01	2.76E-02	
group_13688	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_13645	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_13607	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
yfcG~~~gstA	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_13492	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_13481	8.75E-02	8.24E-01	6.01E-01	4.72E-02	9.02E-02	3.04E-02	
group_13360	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_13239	8.75E-02	1.62E-02	6.35E-01	-6.98E-02	1.47E-01	2.76E-02	
group_13061	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_12921	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_12920	8.75E-02	1.04E-03	9.92E-01	-4.12E-03	3.91E-01	6.14E-04	bad-chisq
group_12712	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
phnE	8.75E-02	2.75E-01	9.88E-01	-1.38E-03	8.92E-02	9.03E-04	
group_12324	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
htxA	8.75E-02	2.75E-01	9.88E-01	-1.38E-03	8.92E-02	9.03E-04	
group_11907	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_11904	8.75E-02	2.75E-01	9.88E-01	-1.38E-03	8.92E-02	9.03E-04	
hxsD	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_11220	8.75E-02	1.62E-02	1.07E-01	-1.51E-01	9.32E-02	9.38E-02	
htxB	8.75E-02	2.75E-01	9.88E-01	-1.38E-03	8.92E-02	9.03E-04	
group_10726	8.75E-02	1.62E-02	8.91E-01	2.76E-02	2.01E-01	7.98E-03	
group_10577	8.75E-02	4.48E-03	2.21E-01	-1.90E-01	1.55E-01	7.13E-02	
group_10429	8.42E-02	1.58E-01	6.25E-01	5.05E-02	1.03E-01	2.85E-02	
traB	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_10005	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_9965	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_9720	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_9113	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_8789	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_8575	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_8493	8.42E-02	1.58E-01	6.25E-01	5.05E-02	1.03E-01	2.85E-02	
group_8247	8.75E-02	4.48E-03	4.00E-01	-1.22E-01	1.45E-01	4.91E-02	
group_8115	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_8007	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_8006	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
traV	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_7893	8.75E-02	4.48E-03	3.85E-01	-1.11E-01	1.27E-01	5.06E-02	
group_7728	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_7717	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_7712	8.42E-02	1.07E-08	4.77E-01	6.58E-02	9.25E-02	4.14E-02	
group_7705	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_7571	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_7340	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
traE	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
ompA	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_7299	8.75E-02	2.75E-01	9.88E-01	-1.38E-03	8.92E-02	9.03E-04	
group_7191	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_7121	8.75E-02	1.62E-02	8.43E-01	3.46E-02	1.75E-01	1.15E-02	
group_6969	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_6877	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_6848	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_6837	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
traU	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_6353	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_6350	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_6154	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_6153	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_5816	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_5815	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_5804	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_5803	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
trbC	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
traW	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_5650	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_5098	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_4955	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_4883	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_4791	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
traA	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_4607	8.75E-02	4.48E-03	3.66E-01	-1.69E-01	1.86E-01	5.26E-02	
group_4401	8.75E-02	2.75E-01	9.88E-01	-1.38E-03	8.92E-02	9.03E-04	
group_4294	8.75E-02	8.30E-01	6.81E-01	-4.50E-02	1.09E-01	2.40E-02	
group_4209	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_4171	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_4041	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_3966	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_3921	8.75E-02	8.30E-01	6.81E-01	-4.50E-02	1.09E-01	2.40E-02	
group_3288	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_3152	8.75E-02	2.75E-01	9.88E-01	-1.38E-03	8.92E-02	9.03E-04	
group_3099	8.75E-02	1.62E-02	8.91E-01	2.76E-02	2.01E-01	7.98E-03	
group_3060	8.75E-02	8.30E-01	6.81E-01	-4.50E-02	1.09E-01	2.40E-02	
group_3053	8.75E-02	8.30E-01	6.81E-01	-4.50E-02	1.09E-01	2.40E-02	
traH	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_1453	8.75E-02	2.75E-01	9.88E-01	-1.38E-03	8.92E-02	9.03E-04	
traC	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_316	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
traL	8.08E-02	8.04E-03	4.81E-01	-6.76E-02	9.59E-02	4.10E-02	
group_21183	8.08E-02	7.03E-01	1.04E-01	1.63E-01	1.00E-01	9.46E-02	
group_21180	8.08E-02	7.03E-01	1.04E-01	1.63E-01	1.00E-01	9.46E-02	
group_21133	8.08E-02	7.03E-01	1.22E-01	1.58E-01	1.02E-01	9.00E-02	
group_21093	8.08E-02	8.04E-03	7.24E-01	-3.93E-02	1.11E-01	2.06E-02	
group_20820	8.42E-02	2.74E-04	8.37E-01	-1.00E-01	4.88E-01	1.20E-02	bad-chisq
group_20816	8.42E-02	2.74E-04	8.37E-01	-1.00E-01	4.88E-01	1.20E-02	bad-chisq
group_20749	8.42E-02	3.35E-01	4.14E-01	7.56E-02	9.23E-02	4.76E-02	
group_20587	8.08E-02	8.04E-03	7.12E-02	-1.66E-01	9.17E-02	1.05E-01	
group_20497	8.42E-02	3.35E-01	6.86E-01	3.62E-02	8.93E-02	2.36E-02	
group_20496	8.42E-02	3.35E-01	6.86E-01	3.62E-02	8.93E-02	2.36E-02	
group_20480	8.42E-02	2.74E-04	8.37E-01	-1.00E-01	4.88E-01	1.20E-02	bad-chisq
group_20467	8.42E-02	3.35E-01	4.14E-01	7.56E-02	9.23E-02	4.76E-02	
group_20269	8.42E-02	3.35E-01	4.14E-01	7.56E-02	9.23E-02	4.76E-02	
group_20129	8.42E-02	1.41E-03	9.75E-01	-9.37E-03	3.01E-01	1.81E-03	bad-chisq
group_19994	8.42E-02	3.35E-01	4.14E-01	7.56E-02	9.23E-02	4.76E-02	
group_19993	8.42E-02	3.35E-01	4.14E-01	7.56E-02	9.23E-02	4.76E-02	
group_19773	8.42E-02	1.41E-03	9.74E-01	-9.61E-03	3.00E-01	1.86E-03	bad-chisq
group_19692	8.08E-02	4.04E-01	8.58E-01	-1.79E-02	9.96E-02	1.04E-02	
group_19235	8.42E-02	1.41E-03	9.98E-01	-5.72E-04	2.89E-01	1.15E-04	bad-chisq
group_18003	8.42E-02	1.41E-03	9.98E-01	6.30E-04	2.45E-01	1.50E-04	bad-chisq
group_17720	8.42E-02	2.14E-02	7.41E-01	-4.82E-02	1.46E-01	1.93E-02	
group_16709	8.42E-02	2.14E-02	7.41E-01	-4.82E-02	1.46E-01	1.93E-02	
group_15834	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_15830	8.42E-02	1.41E-03	9.69E-01	1.28E-02	3.27E-01	2.28E-03	bad-chisq
group_15801	8.42E-02	1.41E-03	9.69E-01	1.28E-02	3.27E-01	2.28E-03	bad-chisq
group_15117	8.08E-02	3.73E-04	5.57E-01	-1.64E-01	2.79E-01	3.42E-02	bad-chisq
group_14967	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_14591	8.42E-02	6.34E-02	4.54E-01	-6.98E-02	9.30E-02	4.36E-02	
group_14363	8.42E-02	7.10E-01	5.32E-01	5.76E-02	9.20E-02	3.64E-02	
group_14191	8.42E-02	1.41E-03	9.92E-01	-4.54E-03	4.36E-01	6.06E-04	bad-chisq
group_13111	8.42E-02	1.58E-01	9.95E-01	5.84E-04	9.03E-02	3.77E-04	
group_12385	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_12380	8.42E-02	1.58E-01	9.95E-01	5.84E-04	9.03E-02	3.77E-04	
shlB~~~fhaC~~~hlyB	8.42E-02	1.41E-03	9.88E-01	-3.42E-03	2.21E-01	9.03E-04	bad-chisq
group_10840	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_10777	7.74E-02	1.07E-02	5.70E-01	-5.51E-02	9.70E-02	3.31E-02	
group_10499	8.42E-02	2.14E-02	2.53E-01	-1.55E-01	1.35E-01	6.66E-02	
group_10498	8.42E-02	2.14E-02	2.53E-01	-1.55E-01	1.35E-01	6.66E-02	
group_9931	7.74E-02	1.07E-02	5.39E-01	-6.08E-02	9.88E-02	3.58E-02	
group_9669	8.42E-02	1.41E-03	1.51E-01	-1.58E-01	1.10E-01	8.35E-02	bad-chisq
group_9225	8.08E-02	3.73E-04	4.24E-03	-2.92E-01	1.01E-01	1.66E-01	bad-chisq
group_8747	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_8666	7.74E-02	1.07E-02	5.70E-01	-5.51E-02	9.70E-02	3.31E-02	
group_8604	8.42E-02	2.14E-02	2.53E-01	-1.55E-01	1.35E-01	6.66E-02	
group_7916	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_7823	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_7614	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_7029	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
ugpC	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_6121	8.42E-02	2.14E-02	7.85E-01	4.93E-02	1.81E-01	1.59E-02	
group_5920	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_5911	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_5756	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_5526	7.74E-02	1.07E-02	4.72E-01	-7.08E-02	9.83E-02	4.19E-02	
group_5320	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
ugpA	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
dsbA	7.74E-02	1.07E-02	5.39E-01	-6.08E-02	9.88E-02	3.58E-02	
hisD	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_3687	8.42E-02	6.01E-03	2.86E-01	-1.64E-01	1.54E-01	6.21E-02	
group_3525	8.42E-02	2.14E-02	7.55E-01	5.89E-02	1.89E-01	1.82E-02	
group_23900	7.74E-02	8.13E-01	2.44E-01	1.25E-01	1.07E-01	6.78E-02	
group_23159	7.74E-02	2.45E-01	9.45E-01	-7.97E-03	1.16E-01	3.99E-03	
group_21166	7.74E-02	5.07E-04	3.44E-02	-2.12E-01	9.96E-02	1.23E-01	bad-chisq
group_21018	8.08E-02	2.81E-02	7.99E-01	-2.43E-02	9.55E-02	1.48E-02	
yedL~~~tonB	8.08E-02	3.73E-04	8.95E-01	-4.60E-02	3.47E-01	7.72E-03	bad-chisq
group_20692	8.08E-02	4.04E-01	3.19E-01	9.41E-02	9.43E-02	5.80E-02	
group_20691	8.08E-02	4.04E-01	3.19E-01	9.41E-02	9.43E-02	5.80E-02	
group_20667	8.08E-02	1.91E-03	9.65E-01	-1.40E-02	3.20E-01	2.54E-03	bad-chisq
group_20606	8.08E-02	4.04E-01	3.19E-01	9.41E-02	9.43E-02	5.80E-02	
group_20605	8.08E-02	4.04E-01	3.19E-01	9.41E-02	9.43E-02	5.80E-02	
group_20500	8.08E-02	3.73E-04	2.71E-02	-2.37E-01	1.07E-01	1.28E-01	bad-chisq
group_20167	8.08E-02	4.04E-01	4.94E-01	6.27E-02	9.16E-02	3.98E-02	
group_20089	8.08E-02	4.04E-01	6.43E-01	4.52E-02	9.75E-02	2.70E-02	
group_19935	8.08E-02	1.91E-03	9.98E-01	9.44E-04	3.56E-01	1.54E-04	bad-chisq
pleD~~~pAS	8.08E-02	1.91E-03	9.64E-01	-2.12E-02	4.66E-01	2.65E-03	bad-chisq
group_19700	8.08E-02	3.73E-04	8.63E-01	-5.25E-02	3.04E-01	1.01E-02	bad-chisq
group_19603	7.74E-02	1.04E-01	8.84E-01	-1.51E-02	1.04E-01	8.47E-03	
group_19507	7.74E-02	1.04E-01	6.50E-01	-4.52E-02	9.97E-02	2.64E-02	
group_19454	8.08E-02	4.04E-01	3.52E-01	8.75E-02	9.39E-02	5.42E-02	
group_19352	8.08E-02	1.91E-03	9.87E-01	4.69E-03	2.78E-01	9.82E-04	bad-chisq
group_19332	7.74E-02	2.58E-03	2.27E-01	-1.78E-01	1.47E-01	7.03E-02	bad-chisq
group_19306	8.08E-02	9.42E-01	7.79E-01	2.68E-02	9.53E-02	1.64E-02	
group_19209	7.74E-02	4.84E-01	4.18E-01	9.30E-02	1.15E-01	4.71E-02	
lutR~~~fadR	8.08E-02	1.91E-03	9.64E-01	-2.12E-02	4.66E-01	2.65E-03	bad-chisq
group_19003	8.08E-02	1.91E-03	9.64E-01	-2.12E-02	4.66E-01	2.65E-03	bad-chisq
group_19002	8.08E-02	1.91E-03	9.64E-01	-2.12E-02	4.66E-01	2.65E-03	bad-chisq
group_18953	8.08E-02	1.91E-03	9.98E-01	9.44E-04	3.56E-01	1.54E-04	bad-chisq
group_18952	8.08E-02	1.91E-03	9.98E-01	9.44E-04	3.56E-01	1.54E-04	bad-chisq
group_18915	8.08E-02	1.91E-03	9.98E-01	9.44E-04	3.56E-01	1.54E-04	bad-chisq
group_18914	8.08E-02	1.91E-03	9.98E-01	9.44E-04	3.56E-01	1.54E-04	bad-chisq
tagG	8.08E-02	1.91E-03	9.98E-01	9.44E-04	3.56E-01	1.54E-04	bad-chisq
group_18860	8.08E-02	1.91E-03	9.98E-01	9.44E-04	3.56E-01	1.54E-04	bad-chisq
kpsE	8.08E-02	1.91E-03	9.98E-01	9.44E-04	3.56E-01	1.54E-04	bad-chisq
vexE~~~bepA	8.08E-02	1.91E-03	9.98E-01	9.44E-04	3.56E-01	1.54E-04	bad-chisq
pelB	8.08E-02	1.91E-03	9.98E-01	9.44E-04	3.56E-01	1.54E-04	bad-chisq
group_17296	8.08E-02	1.91E-03	8.92E-01	6.08E-02	4.46E-01	7.93E-03	bad-chisq
fabB	8.08E-02	3.73E-04	8.76E-01	-3.69E-02	2.36E-01	9.11E-03	bad-chisq
group_16756	8.08E-02	3.73E-04	8.13E-01	-7.94E-02	3.36E-01	1.38E-02	bad-chisq
group_16744	8.08E-02	1.91E-03	9.64E-01	-2.12E-02	4.66E-01	2.65E-03	bad-chisq
group_16512	8.08E-02	1.91E-03	9.64E-01	-2.12E-02	4.66E-01	2.65E-03	bad-chisq
group_16501	8.08E-02	1.91E-03	9.64E-01	-2.12E-02	4.66E-01	2.65E-03	bad-chisq
group_15529	8.08E-02	1.91E-03	1.00E+00	-7.31E-05	3.36E-01	1.27E-05	bad-chisq
group_15522	8.08E-02	1.91E-03	9.64E-01	-2.12E-02	4.66E-01	2.65E-03	bad-chisq
sGA1	8.08E-02	1.91E-03	9.64E-01	-2.12E-02	4.66E-01	2.65E-03	bad-chisq
group_14313	8.08E-02	3.26E-01	5.79E-02	1.60E-01	8.40E-02	1.10E-01	
group_13339	8.08E-02	1.91E-03	9.64E-01	-2.12E-02	4.66E-01	2.65E-03	bad-chisq
group_13000	7.74E-02	4.91E-01	1.81E-01	1.32E-01	9.87E-02	7.78E-02	
group_12876	8.08E-02	8.14E-02	4.55E-01	-7.12E-02	9.52E-02	4.35E-02	
group_12871	8.08E-02	8.04E-03	7.20E-01	-4.97E-02	1.38E-01	2.09E-02	
group_12682	8.08E-02	1.51E-01	1.11E-01	1.76E-01	1.10E-01	9.26E-02	
group_12209	7.74E-02	8.13E-01	2.44E-01	1.25E-01	1.07E-01	6.78E-02	
group_12122	8.08E-02	8.14E-02	4.55E-01	-7.12E-02	9.52E-02	4.35E-02	
group_12118	8.08E-02	8.04E-03	7.20E-01	-4.97E-02	1.38E-01	2.09E-02	
group_11381	7.41E-02	1.43E-02	6.36E-01	-4.74E-02	1.00E-01	2.76E-02	
darT	7.74E-02	2.45E-01	9.45E-01	-7.97E-03	1.16E-01	3.99E-03	
group_11234	7.74E-02	8.13E-01	2.44E-01	1.25E-01	1.07E-01	6.78E-02	
group_11186	7.74E-02	2.45E-01	9.45E-01	-7.97E-03	1.16E-01	3.99E-03	
ubiG	8.08E-02	1.91E-03	9.98E-01	-8.33E-04	3.52E-01	1.38E-04	bad-chisq
group_9790	7.74E-02	2.45E-01	9.45E-01	-7.97E-03	1.16E-01	3.99E-03	
group_9668	8.08E-02	3.26E-01	1.14E-01	1.53E-01	9.65E-02	9.18E-02	
group_9657	7.74E-02	8.13E-01	2.44E-01	1.25E-01	1.07E-01	6.78E-02	
group_9595	7.74E-02	2.45E-01	9.45E-01	-7.97E-03	1.16E-01	3.99E-03	
group_8976	7.41E-02	1.43E-02	5.52E-01	-5.89E-02	9.90E-02	3.46E-02	
