variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
mntB	5.54E-02	5.64E-01	7.44E-01	-4.78E-02	1.46E-01	1.99E-02	
group_6071	5.54E-02	5.64E-01	7.44E-01	-4.78E-02	1.46E-01	1.99E-02	
group_5414	6.64E-02	8.74E-02	5.63E-02	2.33E-01	1.21E-01	1.16E-01	
sugC	6.64E-02	8.74E-02	5.63E-02	2.33E-01	1.21E-01	1.16E-01	
group_4477	5.54E-02	5.64E-01	3.63E-01	-1.21E-01	1.33E-01	5.55E-02	
group_4251	5.54E-02	5.64E-01	3.63E-01	-1.21E-01	1.33E-01	5.55E-02	
ugpB	6.64E-02	8.74E-02	5.63E-02	2.33E-01	1.21E-01	1.16E-01	
glcR	6.64E-02	8.74E-02	5.63E-02	2.33E-01	1.21E-01	1.16E-01	
group_3787	5.54E-02	5.64E-01	3.63E-01	-1.21E-01	1.33E-01	5.55E-02	
group_3730	7.01E-02	6.25E-01	8.33E-01	-2.54E-02	1.21E-01	1.29E-02	
group_3668	5.54E-02	5.64E-01	3.63E-01	-1.21E-01	1.33E-01	5.55E-02	
cyaE	7.01E-02	6.25E-01	8.33E-01	-2.54E-02	1.21E-01	1.29E-02	
group_3155	7.01E-02	6.25E-01	8.33E-01	-2.54E-02	1.21E-01	1.29E-02	
group_2900	5.54E-02	5.64E-01	3.63E-01	-1.21E-01	1.33E-01	5.55E-02	
group_2035	7.01E-02	6.25E-01	8.33E-01	-2.54E-02	1.21E-01	1.29E-02	
group_1349	7.01E-02	6.25E-01	8.33E-01	-2.54E-02	1.21E-01	1.29E-02	
group_1285	5.54E-02	5.64E-01	3.63E-01	-1.21E-01	1.33E-01	5.55E-02	
group_1148	7.01E-02	6.25E-01	8.33E-01	-2.54E-02	1.21E-01	1.29E-02	
group_341	6.64E-02	4.63E-01	2.25E-01	-1.48E-01	1.22E-01	7.40E-02	
group_68	7.01E-02	6.25E-01	8.33E-01	-2.54E-02	1.21E-01	1.29E-02	
group_22624	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
group_22516	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
group_22139	6.27E-02	1.26E-02	5.55E-02	2.42E-01	1.26E-01	1.16E-01	
group_21279	6.27E-02	1.26E-02	5.55E-02	2.42E-01	1.26E-01	1.16E-01	
group_21008	5.90E-02	6.63E-02	6.40E-01	-8.59E-02	1.84E-01	2.85E-02	
group_20611	5.90E-02	1.86E-02	4.21E-01	-1.46E-01	1.81E-01	4.91E-02	
group_20267	5.54E-02	2.67E-01	3.22E-01	-1.34E-01	1.35E-01	6.04E-02	
group_20250	6.27E-02	4.32E-02	7.55E-03	-3.32E-01	1.23E-01	1.62E-01	
group_20204	6.64E-02	2.22E-01	5.79E-01	6.86E-02	1.23E-01	3.39E-02	
group_19943	6.64E-02	2.22E-01	5.79E-01	6.86E-02	1.23E-01	3.39E-02	
group_19889	6.64E-02	2.22E-01	5.79E-01	6.86E-02	1.23E-01	3.39E-02	
group_19643	6.27E-02	1.16E-02	4.07E-01	-1.53E-01	1.84E-01	5.05E-02	
group_19600	6.27E-02	3.23E-01	1.58E-01	1.91E-01	1.35E-01	8.61E-02	
group_19561	5.90E-02	6.63E-02	6.25E-01	-8.62E-02	1.76E-01	2.98E-02	
group_19493	6.27E-02	3.23E-01	1.58E-01	1.91E-01	1.35E-01	8.61E-02	
group_19487	6.27E-02	3.23E-01	1.58E-01	1.91E-01	1.35E-01	8.61E-02	
group_19359	6.27E-02	1.16E-02	3.56E-01	-1.74E-01	1.88E-01	5.63E-02	
group_19327	6.27E-02	3.08E-01	6.78E-01	6.11E-02	1.47E-01	2.53E-02	
group_19292	6.27E-02	3.08E-01	6.78E-01	6.11E-02	1.47E-01	2.53E-02	
group_19288	6.27E-02	9.88E-01	8.12E-01	-2.97E-02	1.25E-01	1.45E-02	
group_19249	5.17E-02	8.31E-01	7.35E-01	-4.73E-02	1.39E-01	2.07E-02	
group_19067	6.27E-02	1.28E-01	8.24E-01	-3.41E-02	1.54E-01	1.35E-02	
group_18990	6.64E-02	8.71E-02	4.69E-01	-1.08E-01	1.48E-01	4.41E-02	
group_18804	6.27E-02	3.08E-01	4.71E-01	1.21E-01	1.68E-01	4.40E-02	
group_18371	5.90E-02	4.56E-01	2.74E-01	1.42E-01	1.30E-01	6.67E-02	
group_18300	6.27E-02	3.08E-01	1.23E-01	-1.92E-01	1.24E-01	9.38E-02	
group_17839	6.27E-02	1.36E-01	3.93E-01	1.08E-01	1.26E-01	5.21E-02	
group_17604	6.27E-02	9.88E-01	5.51E-01	-7.47E-02	1.25E-01	3.63E-02	
group_17346	5.90E-02	7.55E-02	1.97E-01	1.65E-01	1.28E-01	7.86E-02	
group_16980	5.54E-02	5.64E-01	4.13E-01	-1.08E-01	1.32E-01	4.99E-02	
group_16947	6.27E-02	1.36E-01	1.89E-01	1.67E-01	1.27E-01	8.01E-02	
group_16747	6.64E-02	2.78E-02	5.52E-01	-1.09E-01	1.82E-01	3.63E-02	
group_16483	5.90E-02	7.74E-01	9.92E-01	-1.53E-03	1.47E-01	6.33E-04	
group_15394	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
group_15236	6.27E-02	1.36E-01	2.25E-01	1.52E-01	1.25E-01	7.40E-02	
group_14543	5.54E-02	2.97E-02	1.25E-02	-3.29E-01	1.31E-01	1.52E-01	
group_14350	5.90E-02	6.63E-02	6.21E-01	-9.07E-02	1.83E-01	3.02E-02	
group_14127	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
group_13868	5.54E-02	2.67E-01	3.58E-01	-1.31E-01	1.42E-01	5.60E-02	
group_13744	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
group_13552	6.64E-02	4.63E-01	5.35E-01	-7.92E-02	1.28E-01	3.78E-02	
group_13140	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
group_12408	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
group_11939	6.27E-02	6.26E-01	8.98E-01	-1.60E-02	1.25E-01	7.80E-03	
group_11834	6.27E-02	9.88E-01	6.75E-01	-5.27E-02	1.26E-01	2.56E-02	
group_11735	5.54E-02	6.26E-01	8.52E-01	2.45E-02	1.31E-01	1.14E-02	
group_11606	6.27E-02	1.16E-02	3.65E-01	-1.70E-01	1.87E-01	5.52E-02	
group_11570	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
tssH	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
group_11190	5.90E-02	1.86E-02	3.88E-02	-2.70E-01	1.30E-01	1.26E-01	
group_11127	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
group_10983	6.27E-02	3.23E-01	5.57E-01	7.32E-02	1.24E-01	3.59E-02	
group_10857	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
hrgA	6.27E-02	2.74E-03	9.03E-03	3.23E-01	1.23E-01	1.58E-01	
group_10238	5.17E-02	4.46E-01	5.59E-01	7.95E-02	1.36E-01	3.56E-02	
tssG	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
tssJ	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
group_9364	6.27E-02	1.26E-02	5.55E-02	2.42E-01	1.26E-01	1.16E-01	
group_8731	5.90E-02	4.21E-01	3.18E-01	-1.29E-01	1.29E-01	6.09E-02	
group_8424	5.90E-02	4.96E-03	2.39E-02	2.91E-01	1.28E-01	1.37E-01	
group_8197	5.17E-02	4.46E-01	5.59E-01	7.95E-02	1.36E-01	3.56E-02	
group_8033	5.54E-02	6.26E-01	9.32E-01	1.12E-02	1.32E-01	5.18E-03	
tssF	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
group_7600	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
group_7384	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
group_6904	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
group_6696	6.27E-02	1.26E-02	5.55E-02	2.42E-01	1.26E-01	1.16E-01	
fixA	6.27E-02	1.28E-01	9.95E-01	8.93E-04	1.51E-01	3.61E-04	
group_5865	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
group_5097	5.90E-02	4.21E-01	5.84E-01	-7.20E-02	1.31E-01	3.34E-02	
group_4858	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
group_4854	5.54E-02	6.26E-01	9.32E-01	1.12E-02	1.32E-01	5.18E-03	
tssE	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
group_4821	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
cas1e	6.27E-02	9.88E-01	4.89E-01	-8.78E-02	1.27E-01	4.22E-02	
cas7e	6.27E-02	9.88E-01	4.89E-01	-8.78E-02	1.27E-01	4.22E-02	
group_3750	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
group_3588	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
group_3504	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
cas6e	6.27E-02	9.88E-01	4.89E-01	-8.78E-02	1.27E-01	4.22E-02	
group_3378	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
casB	6.27E-02	9.88E-01	4.89E-01	-8.78E-02	1.27E-01	4.22E-02	
group_3256	6.27E-02	9.88E-01	4.89E-01	-8.78E-02	1.27E-01	4.22E-02	
group_3183	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
group_2925	6.27E-02	1.16E-02	3.98E-01	-1.55E-01	1.83E-01	5.15E-02	
casA	6.27E-02	9.88E-01	4.89E-01	-8.78E-02	1.27E-01	4.22E-02	
group_2620	5.54E-02	2.33E-04	1.49E-03	4.23E-01	1.32E-01	1.92E-01	bad-chisq
group_533	6.27E-02	1.26E-02	5.55E-02	2.42E-01	1.26E-01	1.16E-01	
group_23669	5.90E-02	4.21E-01	5.33E-01	-9.19E-02	1.47E-01	3.80E-02	
group_23158	5.54E-02	5.64E-01	2.08E-01	-1.68E-01	1.33E-01	7.67E-02	
group_23047	5.90E-02	4.56E-01	9.24E-01	1.24E-02	1.29E-01	5.84E-03	
group_23024	5.54E-02	6.26E-01	3.30E-01	1.36E-01	1.39E-01	5.94E-02	
group_21845	5.54E-02	3.08E-01	1.31E-01	2.26E-01	1.49E-01	9.20E-02	
group_21739	5.90E-02	4.12E-03	7.71E-04	-4.29E-01	1.26E-01	2.03E-01	
group_21170	5.54E-02	1.21E-01	7.25E-02	2.44E-01	1.35E-01	1.09E-01	
group_21168	5.54E-02	1.21E-01	7.25E-02	2.44E-01	1.35E-01	1.09E-01	
group_20563	5.90E-02	1.86E-02	4.71E-01	-1.36E-01	1.88E-01	4.40E-02	
group_19753	5.54E-02	2.67E-01	6.93E-01	6.93E-02	1.75E-01	2.41E-02	
group_19743	5.54E-02	2.67E-01	8.76E-02	-2.27E-01	1.32E-01	1.04E-01	
group_19687	5.17E-02	1.51E-01	2.54E-01	-1.68E-01	1.47E-01	6.96E-02	
group_19508	5.90E-02	7.74E-01	5.49E-01	-7.73E-02	1.29E-01	3.66E-02	
group_19470	5.54E-02	5.64E-01	4.44E-01	-1.02E-01	1.33E-01	4.67E-02	
group_19344	5.90E-02	4.21E-01	2.12E-01	-1.60E-01	1.28E-01	7.61E-02	
group_19193	5.17E-02	1.89E-01	2.95E-01	1.42E-01	1.35E-01	6.39E-02	
group_19022	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
group_19017	5.90E-02	2.07E-01	4.54E-01	9.63E-02	1.28E-01	4.57E-02	
group_19010	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
group_18992	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
group_18991	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
group_18929	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
group_18928	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
group_18925	5.90E-02	1.86E-02	4.88E-01	-1.29E-01	1.86E-01	4.23E-02	
group_18924	5.90E-02	1.86E-02	4.88E-01	-1.29E-01	1.86E-01	4.23E-02	
group_18880	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
group_18876	5.90E-02	1.86E-02	4.88E-01	-1.29E-01	1.86E-01	4.23E-02	
group_18875	5.90E-02	1.86E-02	4.88E-01	-1.29E-01	1.86E-01	4.23E-02	
group_18811	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
group_18792	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_18729	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
group_18728	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
group_18709	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_18647	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
group_18633	5.54E-02	3.08E-01	2.10E-01	1.67E-01	1.33E-01	7.65E-02	
group_18616	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_18615	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_18504	5.54E-02	3.08E-01	2.10E-01	1.67E-01	1.33E-01	7.65E-02	
group_18486	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_18485	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_18410	5.54E-02	2.67E-01	6.60E-01	8.63E-02	1.96E-01	2.68E-02	
pilQ	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_18351	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_18153	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_18152	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_17917	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_17912	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_17770	5.54E-02	1.01E-01	4.52E-02	-2.65E-01	1.32E-01	1.22E-01	
group_17649	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_17589	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_17499	5.54E-02	2.67E-01	6.62E-01	8.59E-02	1.96E-01	2.67E-02	
group_17136	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_16916	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
klcA	5.90E-02	1.87E-01	9.81E-01	-3.58E-03	1.48E-01	1.47E-03	
group_16525	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
group_16461	5.54E-02	6.26E-01	8.61E-01	2.32E-02	1.33E-01	1.07E-02	
group_16445	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_16216	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_16215	5.54E-02	3.72E-02	1.07E-01	2.13E-01	1.31E-01	9.82E-02	
group_16192	5.54E-02	9.64E-01	7.80E-01	4.15E-02	1.49E-01	1.70E-02	
group_16155	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_16154	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_16117	5.54E-02	9.64E-01	8.49E-01	2.79E-02	1.46E-01	1.16E-02	
group_15436	5.90E-02	1.86E-02	4.71E-01	-1.36E-01	1.88E-01	4.40E-02	
group_15307	5.90E-02	4.21E-01	9.56E-01	7.54E-03	1.36E-01	3.37E-03	
group_14252	5.17E-02	4.70E-02	1.99E-02	-3.17E-01	1.35E-01	1.41E-01	
group_14145	5.17E-02	4.46E-01	5.59E-01	7.95E-02	1.36E-01	3.56E-02	
group_13925	5.17E-02	1.12E-02	4.44E-03	-3.87E-01	1.35E-01	1.72E-01	
rmuC	5.54E-02	2.67E-01	6.60E-01	8.63E-02	1.96E-01	2.68E-02	
icmH~~~dotU	5.90E-02	1.86E-02	4.90E-01	-1.26E-01	1.82E-01	4.21E-02	
group_12000	5.54E-02	1.21E-01	3.07E-01	1.37E-01	1.34E-01	6.23E-02	
traR	5.17E-02	7.36E-01	4.54E-01	-1.02E-01	1.36E-01	4.57E-02	
uxaA	5.54E-02	2.97E-02	5.21E-01	-1.17E-01	1.82E-01	3.92E-02	
traI~~~mobH	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_11286	5.54E-02	3.08E-01	2.47E-01	1.54E-01	1.33E-01	7.06E-02	
group_11056	5.90E-02	4.21E-01	5.33E-01	-9.19E-02	1.47E-01	3.80E-02	
group_10531	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_8663	5.17E-02	4.46E-01	2.19E-01	1.70E-01	1.38E-01	7.49E-02	
group_8461	5.54E-02	1.21E-01	3.07E-01	1.37E-01	1.34E-01	6.23E-02	
group_8196	5.17E-02	4.46E-01	5.59E-01	7.95E-02	1.36E-01	3.56E-02	
group_7937	5.54E-02	9.64E-01	2.71E-01	1.74E-01	1.58E-01	6.71E-02	
group_7716	5.17E-02	7.36E-01	7.90E-01	-3.63E-02	1.36E-01	1.63E-02	
group_7492	5.17E-02	1.89E-01	4.06E-01	1.14E-01	1.36E-01	5.07E-02	
group_7480	5.90E-02	7.55E-02	5.55E-02	2.47E-01	1.28E-01	1.16E-01	
group_7408	5.90E-02	4.21E-01	1.70E-01	-1.77E-01	1.28E-01	8.36E-02	
group_7203	5.90E-02	7.74E-01	9.86E-01	2.48E-03	1.43E-01	1.06E-03	
bamD	5.90E-02	1.86E-02	4.98E-01	-1.24E-01	1.83E-01	4.13E-02	
group_6122	5.17E-02	7.36E-01	9.11E-01	-1.61E-02	1.44E-01	6.80E-03	
tfdA	5.90E-02	7.55E-02	5.55E-02	2.47E-01	1.28E-01	1.16E-01	
group_5814	5.54E-02	3.08E-01	1.62E-01	1.95E-01	1.39E-01	8.52E-02	
group_4374	5.17E-02	1.59E-02	5.82E-02	2.61E-01	1.37E-01	1.15E-01	
dnrC	5.90E-02	4.21E-01	5.33E-01	-9.19E-02	1.47E-01	3.80E-02	
group_4105	5.90E-02	4.21E-01	5.33E-01	-9.19E-02	1.47E-01	3.80E-02	
group_4040	5.90E-02	7.74E-01	9.94E-01	-1.11E-03	1.47E-01	4.60E-04	
group_3624	6.27E-02	1.36E-01	3.87E-01	1.11E-01	1.28E-01	5.28E-02	
acrR	5.90E-02	4.21E-01	5.33E-01	-9.19E-02	1.47E-01	3.80E-02	
group_3128	5.90E-02	4.96E-03	2.45E-02	2.91E-01	1.29E-01	1.37E-01	
group_2915	5.54E-02	1.21E-01	3.07E-01	1.37E-01	1.34E-01	6.23E-02	
group_2755	5.90E-02	7.74E-01	9.94E-01	-1.11E-03	1.47E-01	4.60E-04	
group_1633	6.27E-02	1.36E-01	3.87E-01	1.11E-01	1.28E-01	5.28E-02	
group_1198	5.90E-02	4.96E-03	2.45E-02	2.91E-01	1.29E-01	1.37E-01	
group_696	6.27E-02	1.36E-01	3.87E-01	1.11E-01	1.28E-01	5.28E-02	
group_27438	5.54E-02	6.81E-03	2.28E-01	-2.14E-01	1.77E-01	7.34E-02	
group_24353	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_24348	5.54E-02	3.08E-01	5.51E-01	7.86E-02	1.32E-01	3.63E-02	
group_24327	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_23792	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_23465	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_23464	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_22301	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_22265	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_22219	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_22072	5.54E-02	2.67E-01	3.30E-01	-1.45E-01	1.49E-01	5.94E-02	
group_21456	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_21343	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_21342	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_21341	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_21318	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_21110	5.54E-02	5.64E-01	2.28E-01	2.17E-01	1.80E-01	7.35E-02	
group_21078	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_21025	5.54E-02	2.97E-02	5.78E-01	-1.05E-01	1.89E-01	3.39E-02	
group_20988	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20934	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20894	5.17E-02	3.75E-01	5.05E-01	-9.23E-02	1.38E-01	4.07E-02	
group_20881	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20858	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20857	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20819	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
mdtN~~~emrA	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20767	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20766	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20722	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20721	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20659	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
tagF	5.54E-02	2.97E-02	6.06E-01	-9.53E-02	1.85E-01	3.14E-02	
group_20612	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20576	5.54E-02	3.08E-01	5.50E-01	7.92E-02	1.32E-01	3.65E-02	
group_20573	5.54E-02	3.08E-01	5.50E-01	7.92E-02	1.32E-01	3.65E-02	
group_20571	5.54E-02	3.08E-01	5.50E-01	7.92E-02	1.32E-01	3.65E-02	
tssM	5.54E-02	2.97E-02	6.06E-01	-9.53E-02	1.85E-01	3.14E-02	
group_20532	5.54E-02	2.97E-02	6.06E-01	-9.53E-02	1.85E-01	3.14E-02	
group_20531	5.54E-02	2.97E-02	6.06E-01	-9.53E-02	1.85E-01	3.14E-02	
group_20530	5.54E-02	2.97E-02	6.06E-01	-9.53E-02	1.85E-01	3.14E-02	
group_20525	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20522	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20433	5.54E-02	3.08E-01	5.50E-01	7.92E-02	1.32E-01	3.65E-02	
group_20432	5.54E-02	3.08E-01	5.50E-01	7.92E-02	1.32E-01	3.65E-02	
group_20419	5.54E-02	2.97E-02	5.69E-01	-1.07E-01	1.88E-01	3.48E-02	
group_20367	5.54E-02	2.97E-02	6.06E-01	-9.53E-02	1.85E-01	3.14E-02	
group_20352	5.54E-02	2.97E-02	5.78E-01	-1.05E-01	1.89E-01	3.39E-02	
group_20345	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20344	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20251	5.54E-02	3.72E-02	9.98E-02	2.17E-01	1.31E-01	1.00E-01	
group_20239	5.54E-02	3.08E-01	5.50E-01	7.92E-02	1.32E-01	3.65E-02	
group_20229	5.54E-02	3.08E-01	5.50E-01	7.92E-02	1.32E-01	3.65E-02	
group_20125	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20108	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20107	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_20106	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_19997	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_19996	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_19995	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_19772	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_19742	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_19567	5.17E-02	8.31E-01	8.87E-01	-1.95E-02	1.37E-01	8.68E-03	
group_19518	5.90E-02	2.18E-02	6.75E-02	2.35E-01	1.28E-01	1.11E-01	
group_19397	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_19388	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_19360	5.54E-02	2.97E-02	5.78E-01	-1.05E-01	1.89E-01	3.39E-02	
group_19275	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_19274	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_19273	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_19260	5.54E-02	1.01E-01	9.18E-01	-1.91E-02	1.86E-01	6.25E-03	
yCII~~~yciI	5.17E-02	1.51E-01	8.71E-01	-2.98E-02	1.84E-01	9.88E-03	
group_19168	5.54E-02	3.08E-01	2.10E-01	1.66E-01	1.32E-01	7.64E-02	
group_19118	5.54E-02	5.64E-01	2.16E-01	-1.66E-01	1.34E-01	7.53E-02	
group_19019	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
group_19018	5.17E-02	3.75E-01	5.23E-01	1.30E-01	2.04E-01	3.90E-02	
